DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation,VSH,RESD
198.12,85.049,3.503,0.248,0.622,114883,0,4000,0.6037189134765707,1.25362259890725
198.37,82.661,3.646,0.252,0.637,114883,0,4000,0.5694472886279551,1.293633418984471
198.62,85.481,3.69,0.247,0.664,114883,0,4000,0.6099188054089834,1.305629168075864
198.87,88.241,3.798,0.255,0.658,114883,0,4000,0.6495292260882878,1.3344772453513463
199.12,90.141,3.887,0.254,0.662,114883,0,4000,0.6767972693095481,1.3576402245449348
199.37,90.327,3.942,0.248,0.655,114883,0,4000,0.6794666672248925,1.3716907455106695
199.62,88.981,3.989,0.238,0.614,114883,0,4000,0.6601494113428839,1.3835430798140858
199.87,85.858,3.948,0.245,0.614,114883,0,4000,0.6153293592481494,1.3732116544960922
200.12,84.695,3.822,0.251,0.644,114883,0,4000,0.5986384464763989,1.3407764622458462
200.37,84.82,3.652,0.237,0.658,114883,0,4000,0.6004323966883239,1.295277700954603
200.62,86.843,3.433,0.235,0.653,114883,0,4000,0.6294656869181184,1.233437427375478
200.87,87.09,3.299,0.227,0.632,114883,0,4000,0.6330105325368823,1.1936224234634325
201.12,85.254,3.241,0.211,0.683,114883,0,4000,0.6066609918241277,1.1758850096220987
201.37,85.072,3.133,0.192,0.673,114883,0,4000,0.6040490003155649,1.1419942037938788
201.62,86.912,3.077,0.172,0.69,114883,0,4000,0.6304559474351011,1.1239583462533758
201.87,90.284,3.057,0.199,0.707,114883,0,4000,0.6788495483519903,1.1174373140842435
202.12,93.043,3.117,0.224,0.678,114883,0,4000,0.7184456174295992,1.136874208993079
202.37,94.638,3.196,0.221,0.643,114883,0,4000,0.7413364221337624,1.1619031568102722
202.62,94.456,3.272,0.209,0.62,114883,0,4000,0.7387244306251995,1.1854044749705492
202.87,94.396,3.299,0.218,0.607,114883,0,4000,0.7378633345234755,1.1936224234634325
203.12,94.03,3.332,0.223,0.608,114883,0,4000,0.7326106483029591,1.2035757255005728
203.37,93.909,3.342,0.218,0.645,114883,0,4000,0.7308741044978158,1.2065724223889527
203.62,95.504,3.308,0.231,0.696,114883,0,4000,0.7537649092019789,1.1963468001314828
203.87,95.567,3.256,0.231,0.699,114883,0,4000,0.754669060108789,1.1805025193886487
204.12,94.65,3.217,0.227,0.756,114883,0,4000,0.7415086413541072,1.1684523567382252
204.37,93.794,3.209,0.215,0.763,114883,0,4000,0.7292236703028446,1.165962478358452
204.62,93.612,3.205,0.221,0.77,114883,0,4000,0.7266116787942818,1.1647152104925709
204.87,93.736,3.214,0.225,0.767,114883,0,4000,0.7283912774045115,1.1675193786981595
205.12,93.002,3.217,0.217,0.739,114883,0,4000,0.7178572017600877,1.1684523567382252
205.37,89.695,3.423,0.239,0.717,114883,0,4000,0.6703964549533995,1.2305202809577453
205.62,84.672,4.392,0.234,0.698,114883,0,4000,0.5983083596374047,1.4797869810716684
205.87,76.463,5.389,0.247,0.67,114883,0,4000,0.48049606131986516,1.6843616945814806
206.12,67.764,7.351,0.253,0.638,114883,0,4000,0.35565147817157955,1.99483771875016
206.37,62.558,11.437,0.278,0.604,114883,0,4000,0.28093703974532663,2.4368545881538606
206.62,57.045,19.055,0.289,0.468,114883,0,4000,0.2018166595985858,2.947330059122327
206.87,52.512,29.701,0.288,0.512,114883,0,4000,0.13676084911333705,3.3911810519644447
207.12,52.331,43.709,0.316,0.544,114883,0,4000,0.13416320920646968,3.7775542593393836
207.37,52.945,52.267,0.317,0.54,114883,0,4000,0.14297509264744532,3.956365388104174
207.62,51.905,55.825,0.302,0.532,114883,0,4000,0.12804942688422918,4.022221976857419
207.87,51.784,55.672,0.301,0.561,114883,0,4000,0.12631288307908575,4.019477507166042
208.12,53.196,50.977,0.293,0.587,114883,0,4000,0.1465773446729907,3.931374746776807
208.37,54.239,42.787,0.285,0.542,114883,0,4000,0.161546065241293,3.7562345518479896
208.62,56.017,35.388,0.289,0.538,114883,0,4000,0.1870632130557145,3.5663730622027656
208.87,56.816,31.458,0.314,0.549,114883,0,4000,0.19853014281033918,3.448653640702563
209.12,57.062,30.453,0.316,0.55,114883,0,4000,0.20206063682740755,3.4161848398452226
209.37,57.187,31.05,0.318,0.537,114883,0,4000,0.20385458703933257,3.4355991304406275
209.62,55.963,30.118,0.313,0.542,114883,0,4000,0.18628822656416286,3.4051233316919314
209.87,55.046,28.254,0.313,0.535,114883,0,4000,0.17312780780948092,3.3412353944215964
210.12,53.883,26.405,0.311,0.497,114883,0,4000,0.15643689503773064,3.273553764874977
210.37,52.782,25.326,0.311,0.482,114883,0,4000,0.14063578157109502,3.23183193087948
210.62,52.294,24.791,0.327,0.493,114883,0,4000,0.1336321999437398,3.210481087451929
210.87,52.602,26.427,0.318,0.493,114883,0,4000,0.138052493265923,3.2743865931965748
211.12,53.032,28.437,0.309,0.487,114883,0,4000,0.14422368199494506,3.347691465793487
211.37,53.586,29.428,0.317,0.51,114883,0,4000,0.15217446933419676,3.3819469418823838
211.62,54.445,30.179,0.328,0.505,114883,0,4000,0.16450249519054547,3.4071466496207523
211.87,55.489,30.48,0.331,0.507,114883,0,4000,0.17948556736054316,3.417071058902381
212.12,56.532,30.564,0.339,0.511,114883,0,4000,0.19445428792884548,3.4198231729675728
