DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation,VSH,RESD
180.0,63.526,4.509,0.563,0.577,117263,0,4000,0.5142639794345796,1.5060776172231367
180.25,63.797,4.55,0.486,0.553,117263,0,4000,0.518288275697752,1.5151294307626415
180.5,62.843,4.426,0.422,0.511,117263,0,4000,0.5041215648672478,1.4874985010027175
180.75,59.781,4.425,0.36,0.441,117263,0,4000,0.45865147203390993,1.4872725383443448
181.0,54.592,4.59,0.327,0.395,117263,0,4000,0.38159585096526527,1.523882202719318
181.25,47.592,5.172,0.294,0.368,117263,0,4000,0.27764723900139693,1.6432613943957541
181.5,39.681,8.036,0.156,0.261,117263,0,4000,0.16017045768051655,2.083932691352113
181.75,38.428,14.866,0.195,0.273,117263,0,4000,0.1415636561389841,2.69907739897878
182.0,46.256,25.088,0.246,0.36,117263,0,4000,0.2578079039180072,3.222390042764857
182.25,49.536,20.123,0.292,0.406,117263,0,4000,0.3065152535239341,3.0018639364279034
182.5,54.944,12.83,0.322,0.434,117263,0,4000,0.38682298116687697,2.551786958050468
182.75,57.927,10.579,0.385,0.441,117263,0,4000,0.43111993966519396,2.35887184927312
183.0,54.855,15.413,0.332,0.39,117263,0,4000,0.38550134881476483,2.735211957967331
183.25,53.603,19.036,0.312,0.408,117263,0,4000,0.36690939707494163,2.9463324485791715
183.5,55.073,19.387,0.297,0.407,117263,0,4000,0.38873860558735396,2.9646032541665006
183.75,57.148,18.685,0.273,0.39,117263,0,4000,0.4195519441337864,2.927721598125958
184.0,58.926,18.512,0.297,0.378,117263,0,4000,0.4459548915726089,2.918419710641322
184.25,58.582,18.854,0.313,0.386,117263,0,4000,0.44084655978467024,2.9367256233652466
184.5,56.109,18.851,0.381,0.465,117263,0,4000,0.40412300015800645,2.936566493360471
184.75,53.048,17.514,0.424,0.532,117263,0,4000,0.3586677571263778,2.8630011320716635
185.0,47.556,16.123,0.5,0.557,117263,0,4000,0.2771126461398684,2.7802474442133773
