DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation,VSH,RESD
188.976,56.444,21.3,0.327,0.457,115516,0,4000,0.24741787689523073,3.0587075421988374
189.226,57.317,16.381,0.335,0.456,115516,0,4000,0.25730042914975254,2.79612273708565
189.476,59.191,13.059,0.338,0.464,115516,0,4000,0.2785145218473171,2.569478316993395
189.726,62.879,11.465,0.325,0.466,115516,0,4000,0.320263494029077,2.439299788529287
189.976,66.943,9.99,0.31,0.459,115516,0,4000,0.36626886901461725,2.301585593660962
190.226,72.008,8.738,0.272,0.453,115516,0,4000,0.42360578444320024,2.1676824749552313
190.476,77.824,8.322,0.256,0.475,115516,0,4000,0.48944418525912103,2.11890381219425
190.726,82.076,8.247,0.303,0.493,115516,0,4000,0.5375777616465514,2.1098507104126267
190.976,83.512,8.391,0.314,0.502,115516,0,4000,0.5538335978865209,2.127160894640291
191.226,80.692,8.221,0.351,0.502,115516,0,4000,0.5219105768581686,2.1066930725662885
191.476,77.872,7.829,0.372,0.502,115516,0,4000,0.48998755582981646,2.0578360652272987
191.726,76.867,7.414,0.361,0.474,115516,0,4000,0.47861073450588243,2.0033714535271994
191.976,78.24,7.416,0.308,0.462,115516,0,4000,0.49415339687181414,2.0036411766984594
192.226,80.24,7.942,0.293,0.467,115516,0,4000,0.516793837317454,2.0721663918369497
192.476,80.236,8.933,0.29,0.465,115516,0,4000,0.5167485564365628,2.189753404163831
192.726,77.104,10.278,0.298,0.465,115516,0,4000,0.4812936266986907,2.3300066615215007
192.976,70.655,11.716,0.356,0.474,115516,0,4000,0.40828952648172495,2.460956282498752
193.226,57.635,13.303,0.362,0.468,115516,0,4000,0.2609002591806092,2.5879903254116265
193.476,56.567,14.408,0.349,0.435,115516,0,4000,0.24881026398263756,2.66778430193227
193.726,56.563,14.883,0.351,0.433,115516,0,4000,0.2487649831017463,2.700220293894341
193.976,56.122,15.551,0.343,0.442,115516,0,4000,0.2437727659834827,2.744125588284457
194.226,54.742,16.248,0.315,0.449,115516,0,4000,0.22815086207599114,2.7879704397382588
194.476,54.113,16.976,0.284,0.451,115516,0,4000,0.22103044355583742,2.831801170938372
194.726,54.485,18.008,0.221,0.392,115516,0,4000,0.22524156547872642,2.8908166589130286
194.976,52.165,19.542,0.128,0.327,115516,0,4000,0.19897865456178415,2.9725665072403706
195.226,49.471,20.572,0.209,0.339,115516,0,4000,0.1684819812815072,3.02393141401016
195.476,45.087,21.576,0.262,0.366,115516,0,4000,0.11885413582466466,3.0715820493152597
195.726,43.455,22.12,0.334,0.401,115516,0,4000,0.10037953642102244,3.096482628733598
195.976,43.078,22.551,0.389,0.455,115516,0,4000,0.09611181339701938,3.1157798543026582
196.226,42.135,22.947,0.384,0.45,115516,0,4000,0.08543684572690012,3.133187644794557
196.476,42.194,23.438,0.373,0.443,115516,0,4000,0.08610473872004655,3.1543590634938843
196.726,43.192,23.622,0.38,0.44,115516,0,4000,0.09740231850242083,3.162178904523746
196.976,44.44,23.945,0.384,0.445,115516,0,4000,0.11152995334050009,3.1757599514182067
197.226,47.314,24.228,0.384,0.443,115516,0,4000,0.14406426626088462,3.187509401864199
197.476,48.75,24.42,0.382,0.433,115516,0,4000,0.16032010250085407,3.1954028781828843
197.726,50.249,24.755,0.384,0.428,115516,0,4000,0.1772891126148612,3.209027892772101
197.976,52.372,24.623,0.388,0.442,115516,0,4000,0.20132194014790789,3.2036813716099313
198.226,53.433,24.868,0.402,0.45,115516,0,4000,0.21333269380431985,3.2135822385302206
