DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
222.504,91.892,2.667,0.27,0.579,114497,0,4000
222.754,86.731,2.764,0.244,0.573,114497,0,4000
223.004,82.913,2.896,0.236,0.551,114497,0,4000
223.254,85.501,2.99,0.24,0.532,114497,0,4000
223.504,88.574,3.076,0.243,0.548,114497,0,4000
223.754,90.002,3.118,0.248,0.57,114497,0,4000
224.004,88.443,3.208,0.254,0.572,114497,0,4000
224.254,86.395,3.288,0.253,0.539,114497,0,4000
224.504,86.728,3.328,0.212,0.535,114497,0,4000
224.754,90.347,3.332,0.19,0.538,114497,0,4000
225.004,95.493,3.34,0.225,0.543,114497,0,4000
225.254,97.413,3.344,0.255,0.564,114497,0,4000
225.504,98.044,3.287,0.26,0.566,114497,0,4000
225.754,95.936,3.219,0.266,0.583,114497,0,4000
226.004,89.926,3.123,0.266,0.596,114497,0,4000
226.254,83.547,3.19,0.255,0.589,114497,0,4000
226.504,76.014,3.306,0.248,0.552,114497,0,4000
226.754,68.781,3.566,0.236,0.357,114497,0,4000
227.004,57.222,3.86,0.193,0.37,114497,0,4000
227.254,48.711,6.04,0.196,0.391,114497,0,4000
227.504,45.51,9.195,0.326,0.42,114497,0,4000
227.754,45.836,23.532,0.332,0.444,114497,0,4000
228.004,46.961,33.004,0.336,0.443,114497,0,4000
228.254,47.716,34.263,0.34,0.436,114497,0,4000
228.504,48.108,33.069,0.333,0.44,114497,0,4000
228.754,48.195,32.092,0.339,0.457,114497,0,4000
229.004,48.278,31.836,0.345,0.455,114497,0,4000
229.254,48.248,32.162,0.348,0.448,114497,0,4000
229.504,48.818,33.207,0.343,0.438,114497,0,4000
229.754,49.273,34.915,0.342,0.432,114497,0,4000
230.004,49.539,37.664,0.341,0.444,114497,0,4000
230.254,50.113,40.33,0.337,0.461,114497,0,4000
230.504,49.774,44.709,0.339,0.462,114497,0,4000
230.754,48.518,50.937,0.341,0.451,114497,0,4000
231.004,47.263,58.029,0.338,0.439,114497,0,4000
231.254,44.909,68.324,0.328,0.446,114497,0,4000
231.504,42.922,79.126,0.325,0.451,114497,0,4000
231.754,42.46,95.044,0.338,0.454,114497,0,4000
232.004,44.318,110.085,0.34,0.462,114497,0,4000
232.254,45.682,118.098,0.324,0.48,114497,0,4000
232.504,45.035,118.45,0.329,0.508,114497,0,4000
232.754,42.44,117.254,0.352,0.551,114497,0,4000
233.004,43.075,113.165,0.35,0.481,114497,0,4000
233.254,46.702,101.914,0.328,0.452,114497,0,4000
233.504,49.039,90.13,0.351,0.463,114497,0,4000
233.754,49.552,77.689,0.342,0.483,114497,0,4000
234.004,48.663,40.347,0.353,0.499,114497,0,4000
234.254,46.985,37.479,0.371,0.508,114497,0,4000
234.504,45.545,39.338,0.369,0.485,114497,0,4000
234.754,43.924,39.668,0.353,0.468,114497,0,4000
235.004,42.179,41.255,0.331,0.469,114497,0,4000
235.254,40.68,44.583,0.359,0.481,114497,0,4000
235.504,39.607,55.241,0.368,0.477,114497,0,4000
235.754,39.023,65.746,0.355,0.475,114497,0,4000
236.004,39.234,79.259,0.354,0.482,114497,0,4000
236.254,39.988,85.037,0.358,0.487,114497,0,4000
236.504,39.893,85.425,0.36,0.491,114497,0,4000
236.754,38.943,81.259,0.364,0.481,114497,0,4000
237.004,37.686,73.582,0.367,0.462,114497,0,4000
237.254,36.554,67.612,0.358,0.455,114497,0,4000
