DEPT,GR,ILD,DPHI,SitID,Pick
379.482,64.28,5.246,0.306,111134,0
379.732,64.588,5.128,0.302,111134,0
379.982,61.395,5.049,0.327,111134,0
380.232,55.874,5.05,0.333,111134,0
380.482,53.267,5.09,0.329,111134,0
380.732,51.242,5.09,0.314,111134,0
380.982,50.091,5.21,0.31,111134,0
381.232,49.813,5.329,0.326,111134,0
381.482,49.243,5.369,0.33,111134,0
381.732,48.094,5.409,0.328,111134,0
381.982,47.232,5.449,0.313,111134,0
382.232,46.37,5.449,0.31,111134,0
382.482,45.8,5.45,0.319,111134,0
382.732,45.523,5.451,0.317,111134,0
382.982,46.701,5.451,0.32,111134,0
383.232,47.297,5.412,0.307,111134,0
383.482,47.604,5.334,0.289,111134,0
383.732,47.615,5.334,0.282,111134,0
383.982,48.502,5.296,0.302,111134,0
384.232,48.809,5.138,0.31,111134,0
384.482,48.531,5.021,0.315,111134,0
384.732,48.546,4.942,0.32,111134,0
384.982,48.557,4.864,0.318,111134,0
385.232,48.279,4.825,0.337,111134,0
385.482,48.0,4.826,0.338,111134,0
385.732,48.013,4.826,0.332,111134,0
385.982,48.609,4.906,0.331,111134,0
386.232,48.625,4.906,0.324,111134,0
386.482,47.764,4.867,0.326,111134,0
386.732,47.194,4.867,0.335,111134,0
386.982,47.79,4.869,0.334,111134,0
387.232,48.094,4.83,0.334,111134,0
387.482,48.69,4.751,0.336,111134,0
387.732,50.453,4.594,0.335,111134,0
387.982,51.924,4.437,0.335,111134,0
388.232,51.644,4.24,0.333,111134,0
388.482,50.492,4.122,0.329,111134,0
388.732,48.468,4.123,0.344,111134,0
388.982,49.646,4.123,0.348,111134,0
389.232,50.531,4.163,0.356,111134,0
389.482,50.544,4.282,0.35,111134,0
389.732,49.395,4.401,0.343,111134,0
389.982,49.115,4.442,0.345,111134,0
390.232,48.838,4.403,0.348,111134,0
390.482,49.144,4.403,0.349,111134,0
390.732,50.032,4.364,0.344,111134,0
390.982,51.207,4.286,0.341,111134,0
391.232,53.262,4.286,0.34,111134,0
391.482,54.149,4.208,0.343,111134,0
391.732,54.163,4.051,0.338,111134,0
391.982,54.186,3.933,0.334,111134,0
392.232,53.606,3.894,0.34,111134,0
392.482,53.035,3.894,0.338,111134,0
392.732,53.631,3.856,0.348,111134,0
392.982,53.938,3.856,0.349,111134,0
393.232,53.951,3.778,0.348,111134,0
393.482,53.966,3.739,0.345,111134,0
393.732,53.975,3.74,0.343,111134,0
393.982,53.99,3.74,0.344,111134,0
394.232,53.712,3.78,0.35,111134,0
394.482,54.016,3.781,0.354,111134,0
394.732,54.904,3.821,0.348,111134,0
394.982,56.084,3.822,0.345,111134,0
395.232,56.677,3.783,0.343,111134,0
395.482,57.275,3.744,0.347,111134,0
395.732,56.996,3.745,0.345,111134,0
395.982,56.43,3.745,0.341,111134,0
396.232,55.567,3.746,0.338,111134,0
396.482,54.706,3.746,0.34,111134,0
396.732,54.43,3.747,0.348,111134,0
396.982,54.734,3.747,0.356,111134,0
397.232,55.331,3.788,0.355,111134,0
397.482,55.635,3.828,0.35,111134,0
397.732,55.648,3.868,0.34,111134,0
397.982,55.661,3.947,0.342,111134,0
398.232,55.384,4.145,0.342,111134,0
398.482,55.687,4.501,0.309,111134,0
398.732,57.158,5.015,0.286,111134,0
398.982,58.627,5.331,0.259,111134,0
399.232,60.68,5.372,0.167,111134,0
399.482,64.478,5.017,0.073,111134,0
399.732,70.026,4.504,0.062,111134,0
399.982,74.991,3.991,0.106,111134,0
400.232,76.751,3.558,0.194,111134,0
400.482,76.769,3.243,0.232,111134,0
400.732,76.487,3.046,0.244,111134,0
400.982,76.796,3.007,0.238,111134,0
401.232,78.266,3.007,0.227,111134,0
401.482,80.609,3.047,0.244,111134,0
401.732,82.95,3.047,0.261,111134,0
401.982,85.293,3.049,0.253,111134,0
402.232,87.636,2.931,0.248,111134,0
402.482,87.066,2.931,0.249,111134,0
402.732,85.332,2.892,0.239,111134,0
402.982,82.435,2.893,0.238,111134,0
403.232,82.155,2.894,0.236,111134,0
403.482,82.46,2.894,0.233,111134,0
403.732,82.183,2.895,0.23,111134,0
403.982,81.617,2.935,0.229,111134,0
404.232,81.626,2.935,0.229,111134,0
404.482,81.058,2.897,0.232,111134,0
404.732,83.11,2.818,0.23,111134,0
404.982,88.367,2.779,0.217,111134,0
405.232,88.087,2.741,0.216,111134,0
405.482,85.773,2.662,0.22,111134,0
405.732,85.493,2.623,0.219,111134,0
405.982,86.671,2.584,0.223,111134,0
406.232,87.561,2.546,0.227,111134,0
406.482,86.99,2.625,0.229,111134,0
406.732,85.548,2.863,0.231,111134,0
406.982,78.278,3.258,0.233,111134,0
407.232,61.69,3.851,0.254,111134,0
407.482,58.209,5.115,0.284,111134,0
407.732,57.35,5.708,0.294,111134,0
407.982,57.652,6.656,0.28,111134,0
408.232,57.958,6.538,0.274,111134,0
408.482,56.516,6.223,0.278,111134,0
408.732,56.24,5.829,0.281,111134,0
408.982,55.958,5.434,0.285,111134,0
409.232,55.981,5.159,0.285,111134,0
409.482,55.696,4.922,0.271,111134,0
409.732,55.709,4.883,0.259,111134,0
409.982,56.306,4.923,0.244,111134,0
410.232,58.066,4.727,0.203,111134,0
410.482,59.825,4.372,0.175,111134,0
410.732,63.624,3.978,0.16,111134,0
410.982,72.085,3.741,0.203,111134,0
411.232,75.885,3.663,0.237,111134,0
411.482,78.521,3.545,0.245,111134,0
411.732,80.281,3.309,0.243,111134,0
411.982,80.004,3.388,0.227,111134,0
412.232,80.308,3.468,0.222,111134,0
412.482,81.778,3.271,0.218,111134,0
412.732,84.121,2.995,0.196,111134,0
412.982,87.338,2.68,0.186,111134,0
413.232,87.357,2.523,0.196,111134,0
413.482,87.367,2.444,0.209,111134,0
413.732,88.544,2.366,0.209,111134,0
413.982,88.85,2.366,0.203,111134,0
414.232,86.823,2.367,0.199,111134,0
414.482,84.797,2.368,0.214,111134,0
414.732,83.936,2.408,0.223,111134,0
414.982,84.826,2.487,0.22,111134,0
415.232,84.255,2.567,0.22,111134,0
415.482,83.977,2.567,0.224,111134,0
415.732,83.991,2.529,0.226,111134,0
415.982,84.297,2.49,0.225,111134,0
416.232,84.599,2.49,0.219,111134,0
416.482,86.069,2.491,0.209,111134,0
416.732,86.96,2.492,0.21,111134,0
416.982,86.099,2.492,0.208,111134,0
417.232,86.403,2.453,0.207,111134,0
417.482,85.831,2.414,0.214,111134,0
417.732,84.972,2.375,0.195,111134,0
417.982,84.402,2.297,0.204,111134,0
418.232,85.289,2.298,0.201,111134,0
418.482,86.468,2.338,0.2,111134,0
418.732,86.192,2.417,0.205,111134,0
418.982,85.62,2.497,0.212,111134,0
419.232,84.761,2.537,0.227,111134,0
419.482,83.319,2.538,0.23,111134,0
419.732,84.497,2.538,0.227,111134,0
419.982,82.182,2.578,0.225,111134,0
420.232,78.114,2.618,0.22,111134,0
420.482,76.965,2.619,0.226,111134,0
420.732,80.764,2.62,0.227,111134,0
420.982,82.814,2.62,0.223,111134,0
421.232,81.374,2.739,0.22,111134,0
421.482,78.183,2.977,0.23,111134,0
421.732,76.738,3.49,0.245,111134,0
421.982,76.753,4.399,0.266,111134,0
422.232,75.311,5.624,0.279,111134,0
422.482,72.412,6.888,0.279,111134,0
422.732,71.259,7.639,0.286,111134,0
422.982,70.98,7.837,0.285,111134,0
423.232,68.957,8.193,0.275,111134,0
423.482,68.968,8.272,0.283,111134,0
423.732,72.769,8.154,0.281,111134,0
423.982,74.24,5.904,0.267,111134,0
424.232,75.418,4.72,0.246,111134,0
424.482,76.012,4.405,0.214,111134,0
424.732,75.152,4.287,0.194,111134,0
424.982,67.301,4.367,0.156,111134,0
425.232,62.364,4.565,0.137,111134,0
425.482,59.755,4.723,0.072,111134,0
425.732,72.877,4.606,0.055,111134,0
425.982,77.84,3.856,0.094,111134,0
426.232,81.932,3.225,0.179,111134,0
426.482,84.568,3.028,0.211,111134,0
426.732,85.455,3.028,0.214,111134,0
426.982,84.885,2.832,0.202,111134,0
427.232,85.481,2.714,0.197,111134,0
427.482,85.205,2.636,0.209,111134,0
427.732,83.76,2.636,0.218,111134,0
427.982,80.568,2.637,0.219,111134,0
428.232,77.087,2.637,0.216,111134,0
428.482,79.725,2.638,0.205,111134,0
428.732,80.026,2.639,0.21,111134,0
428.982,79.458,2.6,0.218,111134,0
429.232,75.684,2.6,0.229,111134,0
429.482,76.866,2.601,0.232,111134,0
429.732,78.044,2.602,0.231,111134,0
429.982,77.472,2.642,0.229,111134,0
430.232,74.574,2.642,0.23,111134,0
430.482,74.88,2.643,0.227,111134,0
430.732,76.349,2.643,0.222,111134,0
430.982,79.568,2.644,0.219,111134,0
431.232,81.035,2.645,0.22,111134,0
431.482,83.38,2.645,0.22,111134,0
431.732,85.723,2.646,0.22,111134,0
431.982,85.734,2.646,0.226,111134,0
432.232,82.543,2.765,0.229,111134,0
432.482,77.608,2.884,0.224,111134,0
432.732,74.419,2.924,0.227,111134,0
432.982,74.137,2.925,0.24,111134,0
433.232,75.315,2.926,0.244,111134,0
433.482,79.699,2.926,0.24,111134,0
433.732,80.589,2.887,0.25,111134,0
433.982,79.435,2.928,0.248,111134,0
434.232,77.411,2.968,0.241,111134,0
434.482,76.258,2.889,0.235,111134,0
434.732,76.852,2.811,0.227,111134,0
434.982,79.488,2.732,0.219,111134,0
435.232,80.375,2.654,0.229,111134,0
435.482,80.391,2.655,0.232,111134,0
435.732,80.402,2.695,0.215,111134,0
435.982,79.254,2.853,0.217,111134,0
436.232,77.516,3.328,0.222,111134,0
436.482,74.618,3.96,0.222,111134,0
436.732,71.134,4.553,0.207,111134,0
436.982,65.615,5.304,0.19,111134,0
437.232,63.885,5.975,0.177,111134,0
437.482,64.184,5.858,0.163,111134,0
437.732,65.655,5.463,0.131,111134,0
437.982,69.163,5.267,0.155,111134,0
438.232,70.632,5.109,0.173,111134,0
438.482,70.938,4.952,0.224,111134,0
438.732,72.41,4.834,0.196,111134,0
438.982,72.713,4.835,0.232,111134,0
439.232,70.394,4.914,0.26,111134,0
439.482,66.622,4.994,0.28,111134,0
439.732,65.763,4.955,0.283,111134,0
439.982,66.357,4.876,0.287,111134,0
440.232,70.74,4.601,0.288,111134,0
440.482,72.504,4.128,0.267,111134,0
440.732,73.97,3.852,0.256,111134,0
440.982,77.478,3.694,0.233,111134,0
441.232,80.408,3.734,0.226,111134,0
441.482,81.586,3.853,0.243,111134,0
441.732,83.635,3.933,0.278,111134,0
441.982,82.776,3.973,0.279,111134,0
442.232,78.713,3.974,0.268,111134,0
442.482,73.481,3.895,0.244,111134,0
442.732,71.455,3.501,0.229,111134,0
442.982,70.017,3.107,0.204,111134,0
443.232,72.065,2.713,0.168,111134,0
443.482,75.865,2.516,0.154,111134,0
443.732,81.704,2.438,0.192,111134,0
443.982,84.339,2.438,0.254,111134,0
444.232,86.101,2.439,0.231,111134,0
444.482,88.444,2.439,0.218,111134,0
444.732,88.748,2.44,0.211,111134,0
444.982,87.306,2.44,0.201,111134,0
445.232,87.028,2.401,0.198,111134,0
445.482,87.623,2.323,0.189,111134,0
445.732,88.801,2.245,0.182,111134,0
445.982,89.979,2.127,0.182,111134,0
446.232,90.285,1.97,0.181,111134,0
446.482,90.298,1.891,0.185,111134,0
446.732,90.311,1.852,0.19,111134,0
446.982,90.911,1.813,0.186,111134,0
447.232,90.922,1.854,0.176,111134,0
447.482,90.063,1.973,0.18,111134,0
447.732,90.073,2.131,0.185,111134,0
447.982,87.468,2.329,0.19,111134,0
448.232,83.986,2.606,0.203,111134,0
448.482,80.502,2.883,0.205,111134,0
448.732,76.44,3.279,0.2,111134,0
448.982,74.704,3.871,0.185,111134,0
449.232,74.429,4.504,0.173,111134,0
449.482,74.73,4.978,0.16,111134,0
449.732,72.414,4.821,0.16,111134,0
449.982,68.643,4.466,0.146,111134,0
450.232,70.694,3.835,0.117,111134,0
450.482,74.783,3.401,0.106,111134,0
450.732,79.168,3.086,0.135,111134,0
450.982,79.472,3.086,0.201,111134,0
451.232,81.231,2.969,0.205,111134,0
451.482,80.956,2.772,0.205,111134,0
451.732,79.513,2.733,0.209,111134,0
451.982,79.524,2.733,0.214,111134,0
452.232,80.12,2.734,0.217,111134,0
452.482,81.882,2.853,0.218,111134,0
452.732,83.353,3.012,0.215,111134,0
452.982,83.073,3.289,0.215,111134,0
453.232,84.545,3.566,0.216,111134,0
453.482,86.016,3.961,0.197,111134,0
453.732,84.571,4.317,0.19,111134,0
453.982,82.543,4.633,0.202,111134,0
454.232,79.645,5.266,0.232,111134,0
454.482,76.454,6.017,0.252,111134,0
454.732,68.603,7.202,0.24,111134,0
454.982,63.958,8.15,0.219,111134,0
455.232,63.972,8.15,0.193,111134,0
455.482,66.605,8.151,0.18,111134,0
455.732,68.076,8.27,0.154,111134,0
455.982,67.798,8.468,0.2,111134,0
456.232,67.811,8.706,0.235,111134,0
456.482,65.786,8.627,0.22,111134,0
456.732,68.131,8.391,0.197,111134,0
456.982,71.637,7.76,0.19,111134,0
457.232,76.59,6.815,0.229,111134,0
457.482,78.668,5.603,0.232,111134,0
457.732,80.745,4.549,0.234,111134,0
457.982,82.527,4.043,0.232,111134,0
458.232,83.127,3.889,0.216,111134,0
458.482,82.84,3.853,0.219,111134,0
458.732,82.256,3.895,0.22,111134,0
458.982,81.968,4.133,0.22,111134,0
459.232,79.314,4.292,0.21,111134,0
459.482,78.434,4.295,0.188,111134,0
459.732,80.808,4.18,0.191,111134,0
459.982,84.365,4.066,0.196,111134,0
460.232,86.442,3.951,0.193,111134,0
460.482,85.859,3.837,0.18,111134,0
460.732,82.91,3.84,0.171,111134,0
460.982,82.03,3.843,0.171,111134,0
461.232,82.039,3.845,0.17,111134,0
461.482,83.525,3.848,0.167,111134,0
461.732,85.604,3.851,0.173,111134,0
461.982,86.792,3.814,0.175,111134,0
462.232,86.803,3.778,0.173,111134,0
462.482,84.739,3.703,0.178,111134,0
462.732,82.085,3.549,0.176,111134,0
462.982,81.205,3.395,0.174,111134,0
463.232,83.579,3.163,0.174,111134,0
463.482,86.544,3.01,0.176,111134,0
463.732,88.031,2.934,0.179,111134,0
463.982,88.335,2.897,0.18,111134,0
464.232,87.751,2.901,0.178,111134,0
464.482,86.871,2.865,0.193,111134,0
464.732,86.584,2.828,0.191,111134,0
464.982,86.888,2.831,0.189,111134,0
465.232,86.895,2.873,0.184,111134,0
465.482,85.423,2.917,0.18,111134,0
465.732,85.137,2.996,0.189,111134,0
465.982,86.918,3.234,0.193,111134,0
466.232,91.954,3.707,0.186,111134,0
466.482,92.259,4.258,0.201,111134,0
466.732,89.9,5.553,0.212,111134,0
466.982,87.54,7.397,0.222,111134,0
467.232,81.931,9.24,0.236,111134,0
467.482,74.547,10.809,0.233,111134,0
467.732,68.049,11.831,0.221,111134,0
467.982,65.394,13.518,0.163,111134,0
468.232,63.036,14.46,0.113,111134,0
468.482,64.228,10.704,0.079,111134,0
468.732,66.01,8.67,0.114,111134,0
468.982,68.087,8.243,0.168,111134,0
469.232,71.053,8.01,0.135,111134,0
469.482,74.903,7.582,0.169,111134,0
469.732,77.573,7.076,0.161,111134,0
469.982,76.398,6.726,0.164,111134,0
470.232,76.112,6.808,0.152,111134,0
470.482,76.117,6.849,0.146,111134,0
470.732,76.717,6.657,0.153,111134,0
470.982,77.318,6.385,0.157,111134,0
471.232,78.508,6.036,0.172,111134,0
471.482,80.289,5.686,0.2,111134,0
471.732,83.55,5.415,0.225,111134,0
471.982,84.151,5.261,0.222,111134,0
472.232,82.383,5.303,0.206,111134,0
472.482,80.025,5.619,0.203,111134,0
472.732,78.555,6.131,0.223,111134,0
472.982,75.31,6.761,0.232,111134,0
473.232,72.361,7.39,0.234,111134,0
473.482,70.89,7.941,0.237,111134,0
473.732,69.419,8.179,0.241,111134,0
473.982,70.316,8.221,0.241,111134,0
474.232,72.687,8.459,0.264,111134,0
474.482,76.245,8.462,0.272,111134,0
474.732,75.366,8.152,0.249,111134,0
474.982,72.417,7.724,0.233,111134,0
475.232,72.127,7.1,0.23,111134,0
475.482,74.205,6.437,0.222,111134,0
475.732,75.989,5.853,0.21,111134,0
475.982,76.586,5.738,0.224,111134,0
476.232,77.778,6.015,0.228,111134,0
476.482,76.898,5.94,0.231,111134,0
476.732,74.54,6.256,0.249,111134,0
476.982,73.364,6.493,0.25,111134,0
477.232,73.965,6.379,0.236,111134,0
477.482,74.267,6.108,0.237,111134,0
477.732,74.573,6.111,0.234,111134,0
477.982,75.762,6.27,0.227,111134,0
478.232,77.249,6.625,0.222,111134,0
478.482,76.664,7.45,0.208,111134,0
478.732,75.49,9.725,0.165,111134,0
478.982,72.837,11.764,0.136,111134,0
479.232,68.112,13.138,0.124,111134,0
479.482,64.868,14.551,0.15,111134,0
479.732,63.694,14.475,0.179,111134,0
479.982,63.702,14.087,0.194,111134,0
480.232,64.595,13.032,0.201,111134,0
480.482,67.56,11.977,0.215,111134,0
480.732,69.343,10.611,0.222,111134,0
480.982,70.83,10.299,0.21,111134,0
481.232,72.02,9.44,0.211,111134,0
481.482,71.732,7.877,0.222,111134,0
481.732,73.22,7.253,0.229,111134,0
481.982,75.0,6.394,0.238,111134,0
482.232,76.191,5.614,0.241,111134,0
482.482,76.79,5.068,0.228,111134,0
482.732,77.98,4.719,0.224,111134,0
482.982,79.763,4.565,0.216,111134,0
483.232,80.954,4.529,0.193,111134,0
483.482,80.667,4.571,0.184,111134,0
483.732,79.787,4.534,0.199,111134,0
483.982,83.047,4.498,0.205,111134,0
484.232,84.534,4.501,0.21,111134,0
484.482,86.611,4.621,0.203,111134,0
484.732,88.985,4.977,0.195,111134,0
484.982,87.514,5.137,0.198,111134,0
485.232,85.749,4.943,0.21,111134,0
485.482,83.686,4.555,0.209,111134,0
485.732,82.51,4.361,0.209,111134,0
485.982,82.519,4.13,0.208,111134,0
486.232,86.075,4.016,0.203,111134,0
486.482,90.519,4.018,0.188,111134,0
486.732,89.935,4.099,0.18,111134,0
486.982,88.464,4.298,0.188,111134,0
487.232,87.88,4.497,0.187,111134,0
487.482,88.775,4.734,0.187,111134,0
487.732,89.967,5.09,0.188,111134,0
487.982,87.313,5.249,0.185,111134,0
488.232,86.434,5.213,0.173,111134,0
488.482,86.442,4.942,0.169,111134,0
488.732,86.744,4.514,0.17,111134,0
488.982,88.23,4.008,0.167,111134,0
489.232,90.604,3.697,0.16,111134,0
489.482,94.752,3.465,0.16,111134,0
489.732,98.31,3.465,0.171,111134,0
489.982,100.387,3.355,0.176,111134,0
490.232,101.283,3.317,0.173,111134,0
490.482,98.923,3.437,0.172,111134,1
490.732,92.425,3.753,0.156,111134,0
490.982,87.112,4.304,0.135,111134,0
491.232,82.683,5.639,0.119,111134,0
491.482,74.41,6.973,0.113,111134,0
491.732,69.391,10.853,0.066,111134,0
491.982,62.303,14.146,0.081,111134,0
492.232,62.014,16.185,0.136,111134,0
492.482,64.092,16.972,0.258,111134,0
492.732,67.945,15.995,0.26,111134,0
492.982,67.658,15.019,0.245,111134,0
493.232,66.481,14.2,0.244,111134,0
493.482,65.602,13.576,0.218,111134,0
493.732,66.497,12.756,0.187,111134,0
493.982,67.096,12.015,0.166,111134,0
494.232,67.695,11.783,0.162,111134,0
494.482,69.479,11.982,0.175,111134,0
494.732,72.148,12.415,0.213,111134,0
494.982,73.635,12.144,0.225,111134,0
495.232,73.641,11.128,0.225,111134,0
495.482,73.649,9.761,0.201,111134,0
495.732,74.544,7.884,0.194,111134,0
495.982,77.805,7.103,0.156,111134,0
496.232,76.926,6.793,0.116,111134,0
496.482,77.524,6.6,0.106,111134,0
496.732,83.743,6.368,0.168,111134,0
496.982,85.525,6.175,0.184,111134,0
497.232,83.167,6.139,0.159,111134,0
497.482,81.4,6.063,0.154,111134,0
497.732,80.817,5.635,0.192,111134,0
497.982,82.008,5.129,0.194,111134,0
