DEPT,GR,ILD,DPHI,SitID,Pick
229.9,60.239,94.289,0.341,113106,0
230.2,66.817,97.058,0.336,113106,0
230.5,74.26,92.843,0.334,113106,0
230.8,80.529,85.575,0.327,113106,0
231.1,75.272,82.603,0.329,113106,0
231.4,66.765,82.713,0.334,113106,0
231.7,60.635,84.387,0.337,113106,0
232.0,61.291,83.712,0.337,113106,0
232.3,61.64,81.552,0.337,113106,0
232.6,61.41,75.18,0.338,113106,0
232.9,61.785,62.622,0.337,113106,0
233.2,63.019,53.139,0.336,113106,0
233.5,63.964,44.672,0.337,113106,0
233.8,64.043,41.181,0.34,113106,0
234.1,62.921,41.629,0.345,113106,0
234.4,58.248,44.045,0.349,113106,0
234.7,58.019,47.92,0.346,113106,0
235.0,60.152,54.599,0.343,113106,0
235.3,64.944,57.785,0.341,113106,0
235.6,68.85,59.473,0.341,113106,0
235.9,72.755,57.939,0.342,113106,0
236.2,74.298,53.905,0.343,113106,0
236.5,71.404,50.608,0.343,113106,0
236.8,67.328,47.967,0.338,113106,0
237.1,66.81,45.463,0.332,113106,0
237.4,67.473,43.872,0.33,113106,0
237.7,69.298,42.733,0.33,113106,0
238.0,71.733,41.631,0.332,113106,0
238.3,68.839,40.551,0.335,113106,0
238.6,68.905,39.143,0.338,113106,0
238.9,65.709,37.094,0.34,113106,0
239.2,65.479,32.964,0.338,113106,0
239.5,65.552,29.825,0.333,113106,0
239.8,65.604,26.497,0.33,113106,0
240.1,65.382,25.117,0.333,113106,0
240.4,64.259,26.332,0.33,113106,0
240.7,65.211,27.872,0.321,113106,0
241.0,65.861,26.904,0.303,113106,0
241.3,66.229,24.571,0.281,113106,0
241.6,65.114,21.427,0.253,113106,0
241.9,66.066,19.578,0.209,113106,0
242.2,67.005,20.153,0.13,113106,0
242.5,67.661,22.748,0.165,113106,0
242.8,67.432,23.848,0.232,113106,0
243.1,60.402,21.984,0.328,113106,0
243.4,60.173,17.98,0.337,113106,0
243.7,57.574,15.685,0.338,113106,0
244.0,59.117,15.562,0.336,113106,0
244.3,58.296,15.726,0.331,113106,0
244.6,60.43,16.191,0.326,113106,0
244.9,63.45,16.981,0.324,113106,0
245.2,62.642,17.644,0.321,113106,0
245.5,59.735,17.833,0.317,113106,0
245.8,56.25,17.854,0.313,113106,0
246.1,58.101,17.56,0.308,113106,0
246.4,62.584,17.26,0.306,113106,0
246.7,67.967,16.967,0.309,113106,0
247.0,68.033,16.995,0.322,113106,0
247.3,69.28,16.867,0.333,113106,0
247.6,66.983,16.737,0.339,113106,0
247.9,69.11,16.605,0.337,113106,0
248.2,67.115,16.478,0.333,113106,0
248.5,67.168,16.348,0.328,113106,0
248.8,68.12,16.223,0.319,113106,0
249.1,67.313,16.242,0.313,113106,0
249.4,66.781,16.268,0.314,113106,0
249.7,65.653,16.292,0.324,113106,0
250.0,63.06,16.314,0.335,113106,0
250.3,68.738,16.338,0.335,113106,0
250.6,74.121,16.36,0.329,113106,0
250.9,74.187,16.236,0.324,113106,0
251.2,68.634,16.258,0.318,113106,0
251.5,67.23,16.284,0.314,113106,0
251.8,64.033,16.159,0.314,113106,0
252.1,62.032,15.885,0.317,113106,0
252.4,61.513,15.618,0.315,113106,0
252.7,59.498,15.351,0.306,113106,0
253.0,56.906,15.379,0.269,113106,0
253.3,56.381,15.826,0.124,113106,0
253.6,60.576,16.596,0.038,113106,0
253.9,67.435,17.729,0.024,113106,0
254.2,67.501,19.114,0.052,113106,0
254.5,63.432,20.411,0.08,113106,0
254.8,57.288,22.828,0.102,113106,0
255.1,51.736,26.247,0.088,113106,0
255.4,52.103,29.091,0.055,113106,0
255.7,53.344,31.355,0.088,113106,0
256.0,59.908,31.402,0.209,113106,0
256.3,68.54,30.307,0.236,113106,0
256.6,73.037,26.933,0.33,113106,0
256.9,71.33,24.368,0.334,113106,0
257.2,68.141,17.041,0.328,113106,0
257.5,65.85,15.425,0.325,113106,0
257.8,65.923,14.748,0.326,113106,0
258.1,67.452,14.37,0.328,113106,0
258.4,63.678,14.129,0.331,113106,0
258.7,61.959,14.15,0.334,113106,0
259.0,56.413,14.43,0.335,113106,0
259.3,55.586,14.453,0.33,113106,0
259.6,57.424,14.474,0.303,113106,0
259.9,56.315,14.628,0.291,113106,0
260.2,52.823,14.785,0.294,113106,0
260.5,46.982,14.941,0.314,113106,0
260.8,46.168,15.385,0.33,113106,0
261.1,47.993,15.836,0.339,113106,0
261.4,49.542,16.304,0.339,113106,0
261.7,48.132,16.479,0.341,113106,0
262.0,46.714,16.35,0.343,113106,0
262.3,46.478,16.374,0.347,113106,0
262.6,46.846,16.395,0.345,113106,0
262.9,44.831,16.422,0.342,113106,0
263.2,44.897,16.456,0.338,113106,0
263.5,43.781,16.471,0.334,113106,0
263.8,43.263,16.495,0.331,113106,0
264.1,40.959,16.515,0.333,113106,0
264.4,40.139,16.39,0.335,113106,0
264.7,39.608,16.414,0.334,113106,0
265.0,37.901,16.438,0.329,113106,0
265.3,37.37,16.46,0.322,113106,0
265.6,35.953,16.634,0.318,113106,0
265.9,33.951,16.971,0.311,113106,0
266.2,33.715,17.148,0.305,113106,0
266.5,36.741,17.332,0.306,113106,0
266.8,40.05,17.36,0.312,113106,0
267.1,43.962,17.384,0.315,113106,0
267.4,44.907,17.57,0.315,113106,0
267.7,44.684,17.599,0.316,113106,0
268.0,43.556,17.461,0.317,113106,0
268.3,41.265,17.324,0.318,113106,0
268.6,40.438,17.349,0.318,113106,0
268.9,40.215,17.213,0.317,113106,0
269.2,40.275,17.081,0.314,113106,0
269.5,40.334,17.103,0.314,113106,0
269.8,40.4,16.972,0.317,113106,0
270.1,41.352,16.997,0.318,113106,0
270.4,42.304,17.024,0.314,113106,0
270.7,43.256,17.05,0.31,113106,0
271.0,44.202,17.07,0.309,113106,0
271.3,44.852,17.098,0.313,113106,0
271.6,44.333,16.963,0.318,113106,0
271.9,42.916,16.986,0.317,113106,0
272.2,41.21,16.86,0.312,113106,0
272.5,39.799,16.88,0.305,113106,0
272.8,38.965,16.748,0.3,113106,0
273.1,40.508,16.621,0.298,113106,0
273.4,43.83,16.491,0.298,113106,0
273.7,47.447,16.214,0.3,113106,0
274.0,50.46,15.942,0.304,113106,0
274.3,53.479,15.388,0.307,113106,0
274.6,56.492,14.715,0.298,113106,0
274.9,64.238,13.441,0.283,113106,0
275.2,71.99,12.052,0.274,113106,0
275.5,73.526,10.513,0.26,113106,0
275.8,72.115,9.085,0.243,113106,0
276.1,65.978,7.78,0.247,113106,0
276.4,66.038,7.306,0.265,113106,0
276.7,70.541,7.591,0.262,113106,0
277.0,74.44,8.727,0.252,113106,0
277.3,79.232,11.626,0.249,113106,0
277.6,84.621,14.655,0.25,113106,0
277.9,82.324,18.138,0.245,113106,0
278.2,79.423,18.335,0.23,113106,0
278.5,71.212,18.368,0.22,113106,0
278.8,63.014,18.904,0.222,113106,0
279.1,60.415,19.636,0.258,113106,0
279.4,58.413,19.847,0.277,113106,0
279.7,60.829,19.335,0.287,113106,0
280.0,63.264,18.326,0.292,113106,0
280.3,65.109,17.522,0.292,113106,0
280.6,68.418,16.3,0.291,113106,0
280.9,70.551,15.449,0.289,113106,0
281.2,71.497,15.051,0.283,113106,0
281.5,67.716,14.935,0.281,113106,0
281.8,63.063,14.959,0.28,113106,0
282.1,61.639,14.975,0.28,113106,0
282.4,62.302,14.997,0.28,113106,0
282.7,62.965,14.881,0.281,113106,0
283.0,63.91,14.901,0.282,113106,0
283.3,64.554,14.925,0.283,113106,0
283.6,64.915,14.677,0.282,113106,0
283.9,66.458,14.562,0.28,113106,0
284.2,72.431,14.447,0.279,113106,0
284.5,78.7,14.334,0.278,113106,0
284.8,81.136,14.098,0.276,113106,0
285.1,76.764,13.987,0.273,113106,0
285.4,75.938,14.004,0.267,113106,0
285.7,82.502,14.024,0.26,113106,0
286.0,88.186,13.914,0.249,113106,0
286.3,94.166,13.186,0.231,113106,0
286.6,92.447,11.934,0.218,113106,0
286.9,88.391,10.41,0.222,113106,0
287.2,87.557,9.507,0.225,113106,0
287.5,87.912,9.01,0.224,113106,0
287.8,87.394,8.696,0.221,113106,0
288.1,85.969,8.247,0.22,113106,0
288.4,86.042,8.723,0.221,113106,0
288.7,86.108,8.655,0.228,113106,0
289.0,87.349,8.668,0.235,113106,0
289.3,81.501,8.68,0.252,113106,0
289.6,80.385,8.853,0.252,113106,0
289.9,80.149,9.282,0.253,113106,0
290.2,83.471,9.737,0.248,113106,0
290.5,87.383,9.484,0.236,113106,0
290.8,90.094,9.069,0.233,113106,0
291.1,94.295,8.675,0.232,113106,0
291.4,99.382,8.373,0.236,113106,0
291.7,104.47,8.159,0.231,113106,0
292.0,103.649,8.168,0.222,113106,0
292.3,97.513,8.18,0.215,113106,0
292.6,91.664,8.267,0.218,113106,0
292.9,82.863,8.355,0.239,113106,0
293.2,76.726,8.603,0.254,113106,0
293.5,76.785,8.773,0.251,113106,0
293.8,80.986,9.2,0.232,113106,0
294.1,84.898,9.919,0.219,113106,0
294.4,81.998,10.116,0.208,113106,0
294.7,81.177,10.039,0.202,113106,0
295.0,81.545,9.869,0.2,113106,0
295.3,81.893,9.705,0.203,113106,0
295.6,81.959,9.716,0.21,113106,0
295.9,82.327,9.824,0.217,113106,0
296.2,83.568,9.837,0.214,113106,0
296.5,84.513,9.851,0.21,113106,0
296.8,87.238,9.422,0.243,113106,0
297.1,91.439,8.766,0.272,113106,0
297.4,90.92,8.229,0.291,113106,0
297.7,87.147,7.243,0.284,113106,0
298.0,88.381,6.204,0.273,113106,0
298.3,92.884,6.212,0.259,113106,0
298.6,93.245,6.455,0.26,113106,0
298.9,90.653,7.088,0.26,113106,0
299.2,88.047,7.641,0.263,113106,0
299.5,88.71,7.865,0.265,113106,0
299.8,89.072,7.876,0.262,113106,0
300.1,87.654,7.961,0.251,113106,0
300.4,84.471,7.972,0.248,113106,0
300.7,81.275,8.059,0.241,113106,0
301.0,73.654,8.071,0.251,113106,0
301.3,70.471,8.156,0.254,113106,0
301.6,76.149,8.168,0.259,113106,0
301.9,81.834,8.105,0.262,113106,0
302.2,87.8,8.042,0.26,113106,0
302.5,90.827,8.052,0.25,113106,0
302.8,86.751,8.064,0.24,113106,0
303.1,81.5,8.15,0.245,113106,0
303.4,78.606,8.088,0.267,113106,0
303.7,80.444,7.952,0.27,113106,0
304.0,80.51,7.963,0.262,113106,0
304.3,80.582,7.902,0.252,113106,0
304.6,80.93,7.77,0.251,113106,0
304.9,82.178,7.568,0.266,113106,0
305.2,84.009,7.508,0.285,113106,0
305.5,86.74,7.45,0.309,113106,0
305.8,89.464,7.67,0.309,113106,0
306.1,91.001,8.044,0.296,113106,0
306.4,88.992,7.98,0.323,113106,0
306.7,85.514,7.846,0.367,113106,0
307.0,83.801,7.644,0.4,113106,0
307.3,82.101,7.518,0.405,113106,0
307.6,79.804,7.528,0.379,113106,0
307.9,76.903,7.676,0.363,113106,0
308.2,75.197,7.977,0.259,113106,0
308.5,72.598,8.521,0.21,113106,0
308.8,66.756,9.184,0.171,113106,0
309.1,59.136,10.275,0.112,113106,0
309.4,54.469,11.81,0.038,113106,0
309.7,56.898,15.165,0.021,113106,0
310.0,62.281,20.017,0.067,113106,0
310.3,75.947,21.585,0.172,113106,0
310.6,87.526,20.079,0.237,113106,0
310.9,90.847,17.836,0.237,113106,0
311.2,86.771,14.454,0.2,113106,0
311.5,80.332,12.377,0.176,113106,0
311.8,78.337,11.836,0.141,113106,0
312.1,80.169,12.998,0.137,113106,0
312.4,83.773,13.883,0.187,113106,0
312.7,91.23,14.291,0.213,113106,0
313.0,94.84,12.582,0.227,113106,0
313.3,94.617,11.385,0.228,113106,0
313.6,97.039,10.793,0.224,113106,0
313.9,95.917,10.511,0.219,113106,0
314.2,93.318,10.335,0.212,113106,0
314.5,89.255,10.16,0.197,113106,0
314.8,89.026,10.08,0.187,113106,0
315.1,90.556,10.377,0.191,113106,0
315.4,93.287,10.684,0.204,113106,0
315.7,93.937,10.602,0.206,113106,0
316.0,91.344,9.863,0.214,113106,0
316.3,89.349,9.434,0.218,113106,0
316.6,89.999,9.189,0.216,113106,0
316.9,91.837,9.201,0.213,113106,0
317.2,91.903,9.13,0.209,113106,0
317.5,88.707,9.23,0.196,113106,0
317.8,82.859,9.414,0.199,113106,0
318.1,81.448,9.604,0.218,113106,0
318.4,82.99,9.529,0.216,113106,0
318.7,87.192,9.544,0.207,113106,0
319.0,92.87,9.645,0.234,113106,0
319.3,97.373,9.66,0.316,113106,0
319.6,99.5,9.584,0.351,113106,0
319.9,94.544,9.252,0.376,113106,0
320.2,93.422,8.848,0.378,113106,0
320.5,90.534,8.307,0.38,113106,0
320.8,89.412,7.8,0.36,113106,0
321.1,88.894,7.459,0.329,113106,0
321.4,89.839,7.266,0.309,113106,0
321.7,90.785,7.761,0.268,113106,0
322.0,88.488,8.841,0.214,113106,0
322.3,85.593,10.072,0.186,113106,0
322.6,76.791,11.369,0.137,113106,0
322.9,69.762,12.599,0.089,113106,0
323.2,64.511,14.091,0.061,113106,0
323.5,61.026,15.616,0.072,113106,0
323.8,64.932,17.144,0.132,113106,0
324.1,70.61,17.494,0.193,113106,0
324.4,70.676,16.576,0.245,113106,0
324.7,72.52,14.455,0.242,113106,0
325.0,74.615,12.036,0.212,113106,0
325.3,73.132,10.665,0.186,113106,0
325.6,66.912,10.757,0.144,113106,0
325.9,65.725,12.235,0.101,113106,0
326.2,67.796,14.442,0.033,113106,0
326.5,69.274,18.186,0.057,113106,0
326.8,71.936,21.664,0.099,113106,0
327.1,75.191,23.969,0.158,113106,0
327.4,81.11,23.73,0.199,113106,0
327.7,84.069,19.35,0.229,113106,0
328.0,87.027,14.788,0.237,113106,0
328.3,92.355,12.057,0.232,113106,0
328.6,99.162,10.295,0.242,113106,0
328.9,97.679,9.824,0.253,113106,0
329.2,89.979,9.726,0.25,113106,0
329.5,85.239,10.179,0.236,113106,0
329.8,90.566,10.852,0.222,113106,0
330.1,94.709,11.15,0.217,113106,0
330.4,91.45,11.35,0.215,113106,0
330.7,79.604,11.344,0.216,113106,0
331.0,75.456,11.231,0.214,113106,0
331.3,78.71,11.121,0.218,113106,0
331.6,84.63,11.011,0.214,113106,0
331.9,94.399,11.104,0.213,113106,0
332.2,96.173,11.202,0.21,113106,0
332.5,92.913,11.402,0.216,113106,0
332.8,87.285,11.394,0.215,113106,0
333.1,86.394,11.387,0.21,113106,0
333.4,89.945,11.378,0.205,113106,0
333.7,98.234,11.371,0.199,113106,0
334.0,99.119,11.363,0.198,113106,0
334.3,93.788,11.462,0.202,113106,0
334.6,91.12,11.454,0.208,113106,0
334.9,91.71,11.444,0.216,113106,0
335.2,85.786,11.438,0.225,113106,0
335.5,82.823,11.537,0.225,113106,0
335.8,89.927,11.853,0.219,113106,0
336.1,97.919,11.736,0.216,113106,0
336.4,100.877,11.62,0.21,113106,0
336.7,93.769,11.504,0.211,113106,0
337.0,91.101,11.604,0.217,113106,0
337.3,89.026,11.704,0.226,113106,0
337.6,83.99,11.804,0.237,113106,0
337.9,91.094,11.796,0.226,113106,0
338.2,94.053,11.788,0.207,113106,0
338.5,92.866,11.998,0.207,113106,0
338.8,96.713,12.214,0.198,113106,0
339.1,99.968,12.32,0.188,113106,0
339.4,102.63,12.312,0.189,113106,0
339.7,101.443,12.191,0.201,113106,0
340.0,95.519,11.959,0.214,113106,0
340.3,93.74,11.732,0.215,113106,0
340.6,100.844,11.509,0.226,113106,0
340.9,104.098,11.29,0.223,113106,0
341.2,99.655,11.283,0.192,113106,0
341.5,103.206,11.274,0.189,113106,0
341.8,103.796,11.268,0.207,113106,0
342.1,101.424,11.156,0.203,113106,0
342.4,103.495,11.149,0.219,113106,0
342.7,107.934,10.937,0.256,113106,0
343.0,110.596,10.828,0.249,113106,0
343.3,104.08,10.623,0.242,113106,0
343.6,96.971,10.615,0.381,113106,0
343.9,97.561,10.707,0.36,113106,0
344.2,101.408,10.7,0.292,113106,0
344.5,102.886,10.595,0.246,113106,0
344.8,97.258,10.49,0.336,113106,0
345.1,98.736,10.102,0.37,113106,0
345.4,95.18,9.818,0.363,113106,0
345.7,92.513,9.632,0.312,113106,0
346.0,94.287,10.174,0.302,113106,0
346.3,96.062,10.649,0.353,113106,0
346.6,94.282,10.84,0.373,113106,0
346.9,91.911,10.733,0.373,113106,0
347.2,91.909,10.824,0.351,113106,0
347.5,88.945,11.541,0.246,113106,0
347.8,85.686,12.42,0.217,113106,1
348.1,82.723,14.391,0.221,113106,0
348.4,78.576,16.522,0.228,113106,0
348.7,74.428,18.618,0.205,113106,0
349.0,73.241,19.666,0.166,113106,0
349.3,73.534,20.967,0.04,113106,0
349.6,71.756,22.984,0.043,113106,0
349.9,66.128,25.904,0.04,113106,0
350.2,61.388,30.295,0.009,113106,0
350.5,63.755,35.757,0.001,113106,0
350.8,68.489,42.995,0.006,113106,0
351.1,72.04,44.173,0.119,113106,0
351.4,79.144,33.139,0.19,113106,0
351.7,88.617,27.78,0.209,113106,0
352.0,94.536,23.505,0.218,113106,0
352.3,93.349,20.071,0.204,113106,0
352.6,87.721,17.296,0.191,113106,0
352.9,87.127,16.353,0.193,113106,0
353.2,93.934,15.602,0.224,113106,0
353.5,92.748,15.593,0.197,113106,0
353.8,78.829,16.47,0.171,113106,0
354.1,77.346,17.559,0.107,113106,0
354.4,85.634,18.38,0.13,113106,0
354.7,88.889,19.235,0.161,113106,0
355.0,89.775,19.58,0.166,113106,0
355.3,88.588,19.209,0.201,113106,0
355.6,81.775,18.499,0.215,113106,0
355.9,82.958,17.981,0.186,113106,0
356.2,91.542,18.474,0.136,113106,0
356.5,92.132,18.98,0.189,113106,0
356.8,88.576,18.621,0.218,113106,0
357.1,85.021,17.441,0.181,113106,0
357.4,81.169,16.797,0.174,113106,0
357.7,70.804,17.098,0.15,113106,0
358.0,74.354,18.915,0.087,113106,0
358.3,79.09,20.735,0.128,113106,0
358.6,83.232,21.107,0.174,113106,0
358.9,84.118,21.094,0.204,113106,0
359.2,84.708,19.943,0.19,113106,0
359.5,84.706,18.336,0.173,113106,0
359.8,91.514,15.512,0.167,113106,0
360.1,94.472,14.397,0.162,113106,0
360.4,93.285,13.992,0.183,113106,0
360.7,92.395,13.985,0.185,113106,0
361.0,95.945,14.104,0.182,113106,0
361.3,95.055,14.095,0.191,113106,0
361.6,93.868,13.827,0.183,113106,0
361.9,94.162,13.691,0.167,113106,0
362.2,97.713,13.307,0.168,113106,0
362.5,98.598,13.054,0.222,113106,0
362.8,97.708,12.571,0.256,113106,0
363.1,95.337,11.776,0.284,113106,0
363.4,93.558,10.827,0.249,113106,0
363.7,91.186,10.524,0.165,113106,0
364.0,92.961,10.614,0.177,113106,0
364.3,95.623,10.607,0.244,113106,0
364.6,96.509,10.502,0.272,113106,0
364.9,97.099,10.208,0.272,113106,0
365.2,97.689,10.108,0.253,113106,0
365.5,99.166,10.008,0.274,113106,0
365.8,101.237,9.908,0.31,113106,0
366.1,103.011,10.181,0.265,113106,0
366.4,95.015,10.753,0.231,113106,0
366.7,78.727,11.787,0.188,113106,0
367.0,77.836,13.042,0.158,113106,1
367.3,83.164,17.847,0.179,113106,0
367.6,90.86,20.682,0.19,113106,0
367.9,89.969,24.186,0.191,113106,0
368.2,88.782,26.512,0.191,113106,0
368.5,89.076,26.494,0.191,113106,0
368.8,93.515,25.279,0.182,113106,0
369.1,98.25,25.259,0.182,113106,0
369.4,97.359,26.196,0.191,113106,0
369.7,100.614,27.927,0.189,113106,0
370.0,105.053,27.907,0.195,113106,0
370.3,105.643,27.635,0.196,113106,0
370.6,103.864,26.86,0.188,113106,0
370.9,101.789,25.866,0.179,113106,0
371.2,98.529,24.449,0.185,113106,0
371.5,92.605,23.117,0.21,113106,0
371.8,81.056,22.263,0.244,113106,0
372.1,55.293,23.086,0.252,113106,0
372.4,48.185,25.54,0.253,113106,0
372.7,53.808,31.283,0.298,113106,0
373.0,41.962,42.417,0.341,113106,1
373.3,41.367,51.477,0.298,113106,0
373.6,43.141,58.017,0.27,113106,0
373.9,44.027,63.594,0.269,113106,0
374.2,44.913,64.736,0.267,113106,0
374.5,45.799,65.291,0.266,113106,0
374.8,45.5,68.333,0.272,113106,0
375.1,45.498,69.565,0.283,113106,0
375.4,45.496,70.809,0.276,113106,0
375.7,45.197,68.828,0.267,113106,0
376.0,46.971,63.286,0.282,113106,0
376.3,51.115,58.195,0.286,113106,0
376.6,59.107,49.236,0.256,113106,0
376.9,67.099,42.832,0.226,113106,0
377.2,69.169,36.909,0.215,113106,0
377.5,69.167,33.938,0.187,113106,0
377.8,73.902,30.354,0.166,113106,0
378.1,81.302,25.921,0.172,113106,0
378.4,85.741,21.931,0.151,113106,0
378.7,79.817,18.385,0.107,113106,0
379.0,88.401,14.445,0.173,113106,0
379.3,96.689,12.222,0.211,113106,0
379.6,102.609,10.244,0.202,113106,0
379.9,95.5,8.508,0.197,113106,0
380.2,80.397,7.969,0.213,113106,0
380.5,71.512,8.265,0.195,113106,0
380.8,70.917,8.893,0.171,113106,1
381.1,86.608,9.839,0.13,113106,0
381.4,97.561,11.507,0.17,113106,0
381.7,98.743,12.728,0.189,113106,0
382.0,99.925,12.035,0.187,113106,0
382.3,104.956,10.566,0.179,113106,0
382.6,113.244,9.191,0.218,113106,0
382.9,111.465,8.372,0.239,113106,0
383.2,98.139,7.915,0.267,113106,0
383.5,85.7,8.285,0.282,113106,0
383.8,80.665,8.915,0.256,113106,1
384.1,77.701,10.234,0.227,113106,0
384.4,75.33,11.429,0.195,113106,0
384.7,78.585,13.241,0.203,113106,0
385.0,72.068,14.924,0.197,113106,0
385.3,54.301,16.509,0.206,113106,1
385.6,52.818,17.765,0.191,113106,0
385.9,71.765,18.084,0.205,113106,0
386.2,80.646,17.743,0.23,113106,0
386.5,83.9,16.313,0.233,113106,0
386.8,81.825,15.001,0.226,113106,0
387.1,80.638,13.417,0.222,113106,0
387.4,89.815,10.838,0.225,113106,0
387.7,95.735,8.755,0.22,113106,0
388.0,92.475,7.008,0.195,113106,0
388.3,94.545,6.209,0.207,113106,0
388.6,95.135,6.499,0.223,113106,0
388.9,86.842,7.256,0.211,113106,1
