DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
190.0,90.891,9.664,0.247,0.408,113881,0,10000
190.25,89.678,10.336,0.279,0.417,113881,0,10000
190.5,83.233,10.172,0.324,0.388,113881,0,10000
190.75,84.636,9.715,0.27,0.396,113881,0,10000
191.0,92.394,9.259,0.199,0.425,113881,0,10000
191.25,89.748,8.451,0.209,0.416,113881,0,10000
191.5,94.577,7.276,0.228,0.37,113881,0,10000
191.75,95.855,6.505,0.256,0.481,113881,0,10000
192.0,94.704,5.881,0.264,0.482,113881,0,10000
192.25,104.642,5.649,0.209,0.357,113881,0,10000
192.5,114.144,5.591,0.242,0.392,113881,0,10000
192.75,111.685,5.565,0.24,0.392,113881,0,10000
193.0,110.97,5.489,0.191,0.388,113881,0,10000
193.25,111.503,5.372,0.149,0.411,113881,0,10000
193.5,109.169,5.198,0.194,0.452,113881,0,10000
193.75,106.149,4.843,0.211,0.467,113881,0,10000
194.0,110.362,4.355,0.234,0.479,113881,0,10000
194.25,112.944,3.893,0.242,0.47,113881,0,10000
194.5,115.468,3.746,0.218,0.425,113881,0,10000
194.75,111.138,3.902,0.236,0.56,113881,0,10000
195.0,102.575,4.88,0.238,0.471,113881,0,10000
195.25,102.046,6.102,0.239,0.394,113881,0,10000
195.5,90.304,7.836,0.26,0.384,113881,0,10000
195.75,88.718,9.226,0.257,0.374,113881,0,10000
196.0,99.469,9.483,0.226,0.327,113881,0,10000
196.25,103.983,9.177,0.302,0.357,113881,0,10000
196.5,105.825,8.472,0.347,0.427,113881,0,10000
196.75,104.113,7.616,0.334,0.402,113881,0,10000
197.0,111.059,6.784,0.207,0.454,113881,0,10000
197.25,113.649,6.54,0.207,0.427,113881,0,10000
197.5,120.594,6.671,0.212,0.409,113881,0,10000
197.75,100.817,7.621,0.305,0.428,113881,0,10000
198.0,80.602,9.787,0.327,0.488,113881,0,10000
198.25,68.364,14.046,0.333,0.452,113881,0,10000
198.5,65.469,21.577,0.333,0.438,113881,0,10000
198.75,58.525,28.451,0.338,0.471,113881,0,10000
199.0,59.678,29.975,0.34,0.416,113881,0,10000
199.25,67.874,29.72,0.326,0.388,113881,0,10000
199.5,70.833,28.121,0.326,0.379,113881,0,10000
199.75,71.809,26.954,0.33,0.424,113881,0,10000
200.0,76.504,26.279,0.332,0.449,113881,0,10000
200.25,77.783,25.814,0.33,0.447,113881,0,10000
200.5,71.212,24.982,0.331,0.442,113881,0,10000
200.75,69.565,24.266,0.327,0.427,113881,0,10000
201.0,71.656,23.569,0.33,0.438,113881,0,10000
201.25,72.246,21.839,0.315,0.376,113881,0,10000
201.5,71.094,18.84,0.312,0.373,113881,0,10000
201.75,69.82,16.557,0.324,0.417,113881,0,10000
202.0,71.783,14.471,0.329,0.445,113881,0,10000
202.25,68.125,13.282,0.324,0.439,113881,0,10000
202.5,65.56,12.169,0.298,0.433,113881,0,10000
202.75,70.076,11.403,0.298,0.376,113881,0,10000
203.0,81.883,10.648,0.299,0.35,113881,0,10000
203.25,73.754,10.821,0.307,0.333,113881,0,10000
203.5,65.689,11.753,0.314,0.36,113881,0,10000
203.75,61.672,11.695,0.319,0.394,113881,0,10000
204.0,61.152,10.836,0.331,0.367,113881,0,10000
204.25,62.298,10.605,0.329,0.457,113881,0,10000
