DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
129.845,114.647,14.173,0.274,0.505,111011,0,10000
130.095,113.442,14.662,0.289,0.521,111011,0,10000
130.345,108.672,14.792,0.307,0.519,111011,0,10000
130.595,100.589,15.305,0.326,0.525,111011,0,10000
130.845,90.349,15.969,0.334,0.483,111011,0,10000
131.095,83.376,16.636,0.29,0.431,111011,0,10000
131.345,74.81,17.761,0.289,0.422,111011,0,10000
131.595,71.268,18.351,0.3,0.445,111011,0,10000
131.845,71.774,18.936,0.318,0.457,111011,0,10000
132.095,75.515,18.701,0.328,0.467,111011,0,10000
132.345,78.541,17.667,0.32,0.476,111011,0,10000
132.595,81.881,16.301,0.312,0.453,111011,0,10000
132.845,81.234,15.552,0.31,0.44,111011,0,10000
133.095,81.61,15.17,0.299,0.458,111011,0,10000
133.345,82.552,15.209,0.295,0.466,111011,0,10000
133.595,79.818,15.196,0.299,0.479,111011,0,10000
133.845,79.718,15.552,0.308,0.487,111011,0,10000
134.095,81.838,15.78,0.307,0.5,111011,0,10000
134.345,82.654,16.623,0.306,0.492,111011,0,10000
134.595,81.862,17.552,0.314,0.463,111011,0,10000
134.845,77.896,18.391,0.313,0.452,111011,0,10000
135.095,70.59,18.975,0.321,0.459,111011,0,10000
135.345,64.686,19.582,0.317,0.461,111011,0,10000
135.595,61.975,20.215,0.326,0.447,111011,0,10000
135.845,60.932,20.902,0.317,0.444,111011,0,10000
136.095,58.243,21.133,0.305,0.441,111011,0,10000
136.345,56.268,21.49,0.307,0.437,111011,0,10000
136.595,58.216,22.432,0.315,0.429,111011,0,10000
136.845,60.669,23.238,0.31,0.435,111011,0,10000
137.095,60.15,23.754,0.332,0.454,111011,0,10000
137.345,56.88,24.74,0.355,0.475,111011,0,10000
137.595,60.231,25.593,0.362,0.483,111011,0,10000
137.845,65.58,25.685,0.351,0.491,111011,0,10000
138.095,70.785,25.138,0.343,0.499,111011,0,10000
138.345,71.115,24.454,0.349,0.482,111011,0,10000
138.595,73.075,23.216,0.351,0.474,111011,0,10000
138.845,77.479,22.584,0.341,0.488,111011,0,10000
139.095,80.998,22.234,0.328,0.508,111011,0,10000
139.345,84.616,21.787,0.315,0.486,111011,0,10000
139.595,85.889,21.849,0.332,0.487,111011,0,10000
139.845,84.991,22.334,0.342,0.467,111011,0,10000
140.095,80.134,22.407,0.331,0.459,111011,0,10000
140.345,74.585,22.741,0.325,0.472,111011,0,10000
140.595,72.564,23.495,0.313,0.485,111011,0,10000
140.845,69.703,23.725,0.3,0.471,111011,0,10000
141.095,65.75,24.154,0.318,0.467,111011,0,10000
141.345,61.23,24.149,0.317,0.463,111011,0,10000
141.595,59.106,24.122,0.323,0.453,111011,0,10000
141.845,60.377,23.058,0.319,0.456,111011,0,10000
142.095,66.768,21.461,0.314,0.454,111011,0,10000
142.345,73.273,20.505,0.294,0.445,111011,0,10000
142.595,73.598,20.286,0.289,0.442,111011,0,10000
142.845,70.718,20.185,0.304,0.44,111011,0,10000
143.095,67.262,20.192,0.324,0.468,111011,0,10000
143.345,66.562,20.026,0.347,0.461,111011,0,10000
143.595,67.673,19.427,0.352,0.463,111011,0,10000
143.845,71.17,18.546,0.353,0.478,111011,0,10000
144.095,75.299,17.229,0.332,0.48,111011,0,10000
144.345,78.807,14.894,0.314,0.464,111011,0,10000
144.595,84.829,11.564,0.312,0.469,111011,0,10000
144.845,92.726,8.413,0.289,0.493,111011,0,10000
145.095,103.167,6.589,0.267,0.516,111011,0,10000
145.345,112.755,5.31,0.283,0.555,111011,0,10000
145.595,117.197,4.574,0.269,0.574,111011,0,10000
145.845,116.746,4.104,0.244,0.58,111011,0,10000
146.095,113.746,3.744,0.226,0.581,111011,0,10000
146.345,111.925,3.505,0.232,0.592,111011,0,10000
146.595,109.643,3.398,0.224,0.6,111011,0,10000
146.845,106.537,3.953,0.242,0.588,111011,0,10000
147.095,99.666,4.889,0.273,0.58,111011,0,10000
147.345,88.531,7.724,0.295,0.579,111011,0,10000
147.595,65.411,12.07,0.296,0.558,111011,0,10000
147.845,53.939,18.838,0.284,0.5,111011,0,10000
148.095,45.285,26.325,0.321,0.468,111011,0,10000
148.345,45.488,29.197,0.356,0.458,111011,0,10000
148.595,48.609,28.909,0.325,0.466,111011,0,10000
148.845,49.245,27.928,0.316,0.461,111011,0,10000
149.095,49.49,25.968,0.3,0.458,111011,0,10000
149.345,51.615,24.13,0.291,0.471,111011,0,10000
149.595,54.225,21.703,0.327,0.477,111011,0,10000
149.845,59.201,21.42,0.359,0.471,111011,0,10000
150.095,64.867,20.742,0.364,0.499,111011,0,10000
150.345,66.05,21.236,0.354,0.494,111011,0,10000
150.595,66.309,21.192,0.32,0.473,111011,0,10000
150.845,65.21,20.528,0.324,0.467,111011,0,10000
151.095,66.229,19.636,0.335,0.424,111011,0,10000
151.345,68.945,18.646,0.324,0.437,111011,0,10000
151.595,72.126,17.704,0.32,0.461,111011,0,10000
151.845,76.964,15.023,0.312,0.47,111011,0,10000
152.095,83.49,13.656,0.31,0.482,111011,0,10000
152.345,92.837,11.204,0.313,0.462,111011,0,10000
152.595,102.78,8.228,0.289,0.456,111011,0,10000
152.845,112.256,7.045,0.269,0.461,111011,0,10000
153.095,119.866,6.337,0.243,0.485,111011,0,10000
153.345,119.278,6.126,0.213,0.517,111011,0,10000
153.595,124.863,5.932,0.227,0.535,111011,0,10000
153.845,123.444,6.092,0.212,0.522,111011,0,10000
154.095,125.632,6.422,0.221,0.515,111011,0,10000
154.345,121.813,6.706,0.239,0.53,111011,0,10000
154.595,121.815,7.471,0.229,0.54,111011,0,10000
154.845,125.759,9.025,0.249,0.541,111011,0,10000
155.095,122.248,11.398,0.26,0.548,111011,0,10000
155.345,115.6,13.498,0.274,0.503,111011,0,10000
155.595,110.064,14.917,0.307,0.485,111011,0,10000
155.845,103.971,14.992,0.315,0.492,111011,0,10000
156.095,99.491,13.869,0.329,0.478,111011,0,10000
156.345,99.534,12.685,0.29,0.477,111011,0,10000
156.595,100.658,12.284,0.27,0.473,111011,0,10000
156.845,99.37,12.519,0.27,0.473,111011,0,10000
157.095,94.806,13.29,0.289,0.488,111011,0,10000
157.345,88.912,14.985,0.292,0.469,111011,0,10000
157.595,81.389,16.566,0.284,0.455,111011,0,10000
157.845,72.535,17.066,0.302,0.446,111011,0,10000
158.095,71.586,17.533,0.303,0.451,111011,0,10000
158.345,72.281,17.531,0.313,0.447,111011,0,10000
158.595,73.948,17.572,0.319,0.443,111011,0,10000
158.845,73.693,17.804,0.308,0.451,111011,0,10000
159.095,71.255,18.911,0.302,0.458,111011,0,10000
159.345,66.971,19.924,0.307,0.467,111011,0,10000
159.595,63.442,20.496,0.323,0.452,111011,0,10000
159.845,67.909,20.167,0.311,0.444,111011,0,10000
160.095,72.534,19.605,0.303,0.455,111011,0,10000
160.345,72.98,18.624,0.305,0.474,111011,0,10000
160.595,73.031,17.932,0.309,0.474,111011,0,10000
160.845,73.355,16.243,0.296,0.457,111011,0,10000
161.095,76.839,15.533,0.273,0.456,111011,0,10000
161.345,80.382,15.091,0.259,0.456,111011,0,10000
161.595,80.605,14.574,0.289,0.451,111011,0,10000
161.845,85.079,13.715,0.279,0.441,111011,0,10000
162.095,94.383,12.162,0.285,0.433,111011,0,10000
162.345,101.991,10.497,0.264,0.46,111011,0,10000
162.595,112.202,9.202,0.254,0.483,111011,0,10000
