DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation,VSH,RESD
350.0,106.255,2.596,0.246,0.496,103742,0,10000,0.8489086011314344,0.9539756509145476
350.25,106.619,2.583,0.262,0.501,103742,0,10000,0.8537390255674668,0.9489553855734956
350.5,104.547,2.546,0.261,0.5,103742,0,10000,0.8262427633931287,0.9345274278572734
350.75,101.074,2.5,0.244,0.501,103742,0,10000,0.780154675298787,0.9162947318661551
351.0,98.453,2.482,0.257,0.522,103742,0,10000,0.7453729652799936,0.909068715783163
351.25,96.259,2.479,0.271,0.538,103742,0,10000,0.7162577146957766,0.9078592869295483
351.5,99.305,2.48,0.275,0.525,103742,0,10000,0.756679343355542,0.9082625924268258
351.75,101.68,2.505,0.272,0.52,103742,0,10000,0.7881965357609729,0.9182927265448281
352.0,102.471,2.559,0.258,0.547,103742,0,10000,0.7986934196315817,0.9396204649464917
352.25,101.678,2.648,0.26,0.558,103742,0,10000,0.7881699949673682,0.9738084145026764
352.5,101.19,2.735,0.27,0.531,103742,0,10000,0.7816940413278524,1.0061350921743901
352.75,103.078,2.847,0.258,0.512,103742,0,10000,0.8067485504905697,1.0462693207589977
353.0,104.54,2.929,0.265,0.516,103742,0,10000,0.8261498706155129,1.0746644819742852
353.25,106.854,2.964,0.274,0.536,103742,0,10000,0.8568575688160042,1.0865430812473125
353.5,107.767,2.993,0.284,0.545,103742,0,10000,0.8689734410964919,1.096279569994282
353.75,104.354,3.018,0.292,0.529,103742,0,10000,0.8236815768102874,1.1045976737927852
354.0,102.587,3.082,0.253,0.515,103742,0,10000,0.8002327856606469,1.1255819815389936
354.25,101.002,3.202,0.233,0.503,103742,0,10000,0.7791992067290224,1.163778737617741
354.5,100.148,3.263,0.218,0.494,103742,0,10000,0.7678662878598695,1.1826500822709067
354.75,98.99,3.333,0.229,0.485,103742,0,10000,0.7524991683628215,1.2038757996211318
355.0,97.71,3.379,0.239,0.484,103742,0,10000,0.7355130604558945,1.217582767183234
355.25,96.125,3.4,0.237,0.493,103742,0,10000,0.7144794815242702,1.223778372794261
355.5,96.063,3.422,0.246,0.506,103742,0,10000,0.7136567169225284,1.2302280977334117
355.75,98.987,3.41,0.256,0.52,103742,0,10000,0.7524593571724146,1.2267152238424452
356.0,102.093,3.393,0.263,0.528,103742,0,10000,0.7936772096403173,1.2217174330420766
356.25,102.032,3.364,0.267,0.538,103742,0,10000,0.7928677154353777,1.2131337147578884
356.5,99.289,3.365,0.263,0.545,103742,0,10000,0.7564670170067054,1.2134309348604777
356.75,103.127,3.367,0.247,0.514,103742,0,10000,0.8073987999338816,1.214025110177497
357.0,107.939,3.374,0.234,0.496,103742,0,10000,0.8712559493464852,1.2161019479605226
357.25,109.462,3.408,0.229,0.509,103742,0,10000,0.891466763676368,1.2261285432350648
357.5,108.973,3.423,0.242,0.526,103742,0,10000,0.8849775396400498,1.2305202809577453
357.75,106.17,3.457,0.247,0.529,103742,0,10000,0.8477806174032402,1.2404040536168195
358.0,103.793,3.504,0.233,0.495,103742,0,10000,0.8162368842042047,1.2539080269513512
358.25,102.269,3.58,0.247,0.481,103742,0,10000,0.7960127994775198,1.2753655937047972
358.5,99.832,3.581,0.259,0.474,103742,0,10000,0.763672842470347,1.2756448835284535
358.75,94.347,3.51,0.261,0.484,103742,0,10000,0.6908847160098044,1.255618886476565
359.0,103.485,3.126,0.248,0.494,103742,0,10000,0.8121496019891004,1.1397574309704956
359.25,109.638,3.025,0.238,0.484,103742,0,10000,0.8938023535135705,1.1069143972624647
