DEPT,GR,ILD,DPHI,SitID,Pick,Formation
255.0,81.177,3.326,0.201,112355,0,10000
255.3,74.974,3.325,0.133,112355,0,10000
255.6,84.26,3.262,0.17,112355,0,10000
255.9,93.547,3.261,0.224,112355,0,10000
256.2,97.259,3.261,0.229,112355,0,10000
256.5,91.674,3.323,0.22,112355,0,10000
256.8,87.327,3.451,0.231,112355,0,10000
257.1,87.94,3.585,0.241,112355,0,10000
257.4,93.51,3.724,0.237,112355,0,10000
257.7,90.405,3.867,0.231,112355,0,10000
258.0,84.82,3.941,0.229,112355,0,10000
258.3,83.574,3.866,0.229,112355,0,10000
258.6,92.241,3.72,0.236,112355,0,10000
258.9,89.754,3.58,0.241,112355,0,10000
259.2,89.128,3.512,0.239,112355,0,10000
259.5,92.218,3.445,0.22,112355,0,10000
259.8,86.633,3.511,0.216,112355,0,10000
260.1,87.245,3.717,0.223,112355,0,10000
260.4,89.097,3.935,0.234,112355,0,10000
260.7,91.567,4.166,0.24,112355,0,10000
261.0,90.322,4.165,0.214,112355,0,10000
261.3,89.694,4.085,0.216,112355,0,10000
261.6,90.306,4.007,0.241,112355,0,10000
261.9,89.059,3.856,0.23,112355,0,10000
262.2,85.953,3.856,0.224,112355,0,10000
262.5,85.326,4.005,0.236,112355,0,10000
262.8,91.514,4.004,0.24,112355,0,10000
263.1,87.79,4.159,0.199,112355,0,10000
263.4,80.346,4.32,0.091,112355,0,10000
263.7,72.283,5.328,0.109,112355,0,10000
264.0,63.599,7.653,0.182,112355,0,10000
264.3,62.973,10.995,0.299,112355,0,10000
264.6,64.203,14.916,0.331,112355,0,10000
264.9,67.295,16.096,0.318,112355,0,10000
265.2,71.006,14.351,0.308,112355,0,10000
265.5,72.237,13.043,0.3,112355,0,10000
265.8,72.23,12.316,0.288,112355,0,10000
266.1,79.039,10.57,0.21,112355,0,10000
266.4,84.608,9.072,0.229,112355,0,10000
266.7,73.447,8.09,0.278,112355,0,10000
267.0,68.48,9.069,0.299,112355,0,10000
267.3,68.474,11.618,0.316,112355,0,10000
267.6,64.747,12.779,0.328,112355,0,10000
267.9,64.74,13.274,0.309,112355,0,10000
268.2,69.689,13.019,0.3,112355,0,10000
268.5,72.161,12.772,0.304,112355,0,10000
268.799,68.437,11.829,0.25,112355,0,10000
269.099,60.373,11.605,0.007,112355,0,10000
269.399,51.071,11.826,0.065,112355,0,10000
269.699,49.203,13.007,0.196,112355,0,10000
269.999,71.505,12.28,0.247,112355,0,10000
270.299,65.92,11.161,0.241,112355,0,10000
270.599,64.673,9.952,0.219,112355,0,10000
270.899,83.256,8.542,0.234,112355,0,10000
271.199,95.641,6.793,0.244,112355,0,10000
271.499,98.113,5.005,0.257,112355,0,10000
271.799,92.528,3.618,0.263,112355,0,10000
272.099,85.085,3.617,0.241,112355,0,10000
272.399,75.78,4.055,0.238,112355,0,10000
272.699,69.578,5.001,0.268,112355,0,10000
272.999,62.134,6.167,0.288,112355,0,10000
273.299,70.18,7.182,0.292,112355,0,10000
273.599,74.51,7.46,0.286,112355,0,10000
273.899,71.406,8.05,0.281,112355,0,10000
274.199,71.398,9.199,0.266,112355,0,10000
274.499,75.109,11.129,0.18,112355,0,10000
274.799,72.622,12.476,0.222,112355,0,10000
275.099,74.475,12.715,0.257,112355,0,10000
275.399,86.86,12.236,0.207,112355,0,10000
275.699,91.191,10.911,0.223,112355,0,10000
275.999,89.322,9.014,0.221,112355,0,10000
276.299,88.697,8.192,0.214,112355,0,10000
276.599,94.266,7.588,0.211,112355,0,10000
276.899,95.499,7.444,0.216,112355,0,10000
277.199,91.153,7.585,0.222,112355,0,10000
277.499,88.667,8.504,0.243,112355,0,10000
277.799,79.984,9.533,0.262,112355,0,10000
