DEPT,GR,ILD,DPHI,SitID,Pick,Formation
360.0,98.958,5.143,0.269,126055,0,10000
360.25,99.586,4.957,0.274,126055,0,10000
360.5,100.844,4.869,0.277,126055,0,10000
360.75,101.49,4.696,0.277,126055,0,10000
361.0,101.527,4.7,0.276,126055,0,10000
361.25,100.952,4.704,0.276,126055,0,10000
361.5,100.396,4.893,0.276,126055,0,10000
361.75,99.803,5.087,0.282,126055,0,10000
362.0,99.858,5.191,0.287,126055,0,10000
362.25,99.894,5.296,0.281,126055,0,10000
362.5,99.921,5.407,0.277,126055,0,10000
362.75,99.948,5.518,0.284,126055,0,10000
363.0,100.002,5.524,0.278,126055,0,10000
363.25,99.428,5.529,0.269,126055,0,10000
363.5,99.455,5.433,0.258,126055,0,10000
363.75,98.872,5.336,0.26,126055,0,10000
364.0,98.306,5.342,0.267,126055,0,10000
364.25,98.333,5.451,0.269,126055,0,10000
364.5,98.379,5.891,0.268,126055,0,10000
364.75,97.795,6.123,0.264,126055,0,10000
365.0,97.221,6.742,0.266,126055,0,10000
365.25,94.824,7.012,0.281,126055,0,10000
365.5,93.028,7.02,0.287,126055,0,10000
365.75,93.675,7.163,0.289,126055,0,10000
366.0,93.1,6.904,0.292,126055,0,10000
366.25,92.517,6.53,0.301,126055,0,10000
366.5,91.332,6.061,0.309,126055,0,10000
366.75,88.926,5.953,0.317,126055,0,10000
367.0,84.087,5.848,0.321,126055,0,10000
367.25,81.671,5.965,0.328,126055,0,10000
367.5,78.655,6.205,0.34,126055,0,10000
367.75,74.426,6.331,0.344,126055,0,10000
368.0,75.073,6.22,0.335,126055,0,10000
368.25,76.33,5.995,0.32,126055,0,10000
368.5,76.977,6.002,0.309,126055,0,10000
368.75,79.455,6.008,0.318,126055,0,10000
369.0,81.323,5.685,0.326,126055,0,10000
369.25,83.191,5.478,0.309,126055,0,10000
369.5,85.059,5.084,0.303,126055,0,10000
369.75,85.715,4.809,0.321,126055,0,10000
370.0,85.751,4.722,0.338,126055,0,10000
370.25,85.176,4.818,0.346,126055,0,10000
370.5,85.213,4.917,0.338,126055,0,10000
370.75,84.638,5.016,0.337,126055,0,10000
371.0,85.294,5.024,0.343,126055,0,10000
371.25,85.312,4.845,0.358,126055,0,10000
371.5,84.747,4.758,0.375,126055,0,10000
371.75,83.562,4.586,0.394,126055,0,10000
372.0,84.209,4.421,0.404,126055,0,10000
372.25,86.687,4.343,0.398,126055,0,10000
372.5,88.555,4.266,0.372,126055,0,10000
372.75,89.192,4.113,0.356,126055,0,10000
373.0,90.45,4.038,0.329,126055,0,10000
373.25,90.495,3.894,0.362,126055,0,10000
373.5,89.301,3.824,0.391,126055,0,10000
373.75,88.736,3.83,0.368,126055,0,10000
374.0,88.17,3.906,0.371,126055,0,10000
374.25,88.188,4.221,0.407,126055,0,10000
374.5,88.243,4.388,0.424,126055,0,10000
374.75,87.659,5.213,0.435,126055,0,10000
375.0,87.076,5.423,0.443,126055,0,10000
375.25,84.679,5.53,0.44,126055,0,10000
375.5,82.883,5.436,0.425,126055,0,10000
375.75,83.53,5.337,0.414,126055,0,10000
376.0,86.008,4.952,0.376,126055,0,10000
376.25,88.487,4.684,0.345,126055,0,10000
376.5,89.744,4.346,0.344,126055,0,10000
376.75,90.382,4.191,0.33,126055,0,10000
377.0,91.038,4.196,0.314,126055,0,10000
377.25,90.463,4.28,0.326,126055,0,10000
377.5,89.278,4.536,0.351,126055,0,10000
377.75,89.314,4.719,0.357,126055,0,10000
378.0,89.341,4.815,0.381,126055,0,10000
378.25,89.378,4.822,0.387,126055,0,10000
378.5,88.812,4.825,0.398,126055,0,10000
378.75,88.849,4.652,0.411,126055,0,10000
379.0,88.274,4.156,0.428,126055,0,10000
379.25,88.319,3.929,0.439,126055,0,10000
379.5,87.727,3.578,0.446,126055,0,10000
379.75,86.542,3.449,0.451,126055,0,10000
380.0,85.357,3.52,0.449,126055,0,10000
380.25,83.57,3.731,0.44,126055,0,10000
380.5,81.775,4.108,0.426,126055,0,10000
380.75,80.59,4.611,0.4,126055,0,10000
381.0,80.617,4.884,0.421,126055,0,10000
381.25,80.671,5.693,0.432,126055,0,10000
381.5,80.689,5.807,0.427,126055,0,10000
381.75,80.735,5.706,0.394,126055,0,10000
382.0,80.762,5.823,0.348,126055,0,10000
382.25,80.187,6.289,0.347,126055,0,10000
382.5,79.622,6.924,0.354,126055,0,10000
382.75,79.649,7.766,0.363,126055,0,10000
383.0,79.102,9.583,0.366,126055,0,10000
383.25,78.509,11.382,0.372,126055,0,10000
383.5,76.103,13.019,0.38,126055,0,10000
383.75,74.299,14.063,0.388,126055,0,10000
384.0,72.512,14.904,0.387,126055,0,10000
384.25,72.548,15.208,0.382,126055,0,10000
384.5,75.036,15.221,0.382,126055,0,10000
384.75,77.514,14.133,0.389,126055,0,10000
385.0,80.594,12.861,0.387,126055,0,10000
385.25,84.904,9.15,0.363,126055,0,10000
385.5,89.215,7.872,0.342,126055,0,10000
385.75,88.039,8.184,0.331,126055,0,10000
386.0,85.632,9.358,0.334,126055,0,10000
386.25,83.235,10.503,0.345,126055,0,10000
386.5,81.431,11.341,0.358,126055,0,10000
386.75,79.626,12.02,0.363,126055,0,10000
387.0,78.45,12.034,0.353,126055,0,10000
387.25,77.867,11.826,0.338,126055,0,10000
387.5,78.514,10.764,0.327,126055,0,10000
387.75,80.992,8.746,0.32,126055,0,10000
