DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
315.0,-18.064,3.354,0.254,0.49,141962,0,10000
315.25,92.177,3.172,0.246,0.484,141962,0,10000
315.5,92.188,3.171,0.239,0.493,141962,0,10000
315.75,90.391,3.48,0.235,0.502,141962,0,10000
316.0,94.619,3.611,0.236,0.51,141962,0,10000
316.25,89.207,3.679,0.214,0.517,141962,0,10000
316.5,83.194,3.678,0.201,0.525,141962,0,10000
316.75,81.395,3.677,0.188,0.517,141962,0,10000
317.0,86.225,3.609,0.193,0.523,141962,0,10000
317.25,89.246,3.412,0.24,0.503,141962,0,10000
317.5,92.87,3.287,0.243,0.497,141962,0,10000
317.75,93.483,3.476,0.255,0.489,141962,0,10000
318.0,95.903,3.54,0.256,0.477,141962,0,10000
318.25,97.118,3.54,0.25,0.501,141962,0,10000
318.5,93.513,3.539,0.243,0.53,141962,0,10000
318.75,93.529,3.473,0.247,0.556,141962,0,10000
319.0,94.74,3.538,0.249,0.573,141962,0,10000
319.25,93.543,3.537,0.255,0.501,141962,0,10000
319.5,91.144,3.537,0.222,0.481,141962,0,10000
319.75,89.349,3.536,0.216,0.473,141962,0,10000
320.0,90.565,3.536,0.228,0.47,141962,0,10000
320.25,90.571,3.602,0.244,0.489,141962,0,10000
320.5,89.377,3.601,0.244,0.507,141962,0,10000
320.75,95.411,3.601,0.23,0.458,141962,0,10000
321.0,99.638,3.6,0.218,0.444,141962,0,10000
321.25,94.83,3.533,0.21,0.463,141962,0,10000
321.5,92.429,3.341,0.21,0.477,141962,0,10000
321.75,90.032,3.159,0.218,0.486,141962,0,10000
322.0,89.438,3.043,0.232,0.492,141962,0,10000
322.25,90.051,3.277,0.239,0.504,141962,0,10000
322.5,91.866,3.53,0.247,0.531,141962,0,10000
322.75,90.673,4.021,0.264,0.544,141962,0,10000
323.0,82.248,5.027,0.276,0.416,141962,0,10000
323.25,75.03,6.523,0.287,0.369,141962,0,10000
323.5,71.427,8.004,0.317,0.41,141962,0,10000
323.75,69.63,9.464,0.352,0.445,141962,0,10000
324.0,70.241,11.399,0.291,0.479,141962,0,10000
324.25,72.66,13.476,0.239,0.372,141962,0,10000
324.5,73.273,15.066,0.196,0.347,141962,0,10000
324.75,63.646,16.228,0.146,0.315,141962,0,10000
325.0,58.233,16.842,0.22,0.258,141962,0,10000
325.25,62.462,13.467,0.261,0.283,141962,0,10000
325.5,71.508,10.769,0.277,0.319,141962,0,10000
325.75,78.143,9.452,0.29,0.332,141962,0,10000
326.0,81.767,8.772,0.237,0.339,141962,0,10000
326.25,80.573,8.45,0.24,0.355,141962,0,10000
326.5,79.379,7.99,0.261,0.364,141962,0,10000
326.75,79.991,7.696,0.277,0.388,141962,0,10000
327.0,81.205,8.446,0.285,0.393,141962,0,10000
327.25,83.625,8.289,0.285,0.393,141962,0,10000
327.5,84.839,8.135,0.286,0.403,141962,0,10000
327.75,83.644,8.287,0.287,0.399,141962,0,10000
328.0,87.27,8.6,0.284,0.413,141962,0,10000
328.25,90.29,8.439,0.28,0.421,141962,0,10000
328.5,93.312,8.13,0.283,0.399,141962,0,10000
328.75,92.72,7.545,0.286,0.386,141962,0,10000
329.0,98.753,7.003,0.288,0.377,141962,0,10000
329.25,104.185,6.746,0.276,0.37,141962,0,10000
329.5,100.581,6.745,0.266,0.398,141962,0,10000
329.75,96.977,7.401,0.249,0.417,141962,0,10000
330.0,93.975,7.681,0.225,0.424,141962,0,10000
330.25,91.576,7.824,0.22,0.383,141962,0,10000
330.5,89.777,7.679,0.206,0.372,141962,0,10000
330.75,92.802,7.822,0.189,0.398,141962,0,10000
331.0,92.812,8.117,0.181,0.405,141962,0,10000
331.25,91.615,8.269,0.189,0.398,141962,0,10000
331.5,92.227,8.581,0.213,0.397,141962,0,10000
331.75,94.046,8.579,0.234,0.402,141962,0,10000
332.0,104.296,8.578,0.259,0.408,141962,0,10000
332.25,114.546,8.419,0.275,0.424,141962,0,10000
332.5,118.171,7.669,0.268,0.439,141962,0,10000
332.75,107.94,6.731,0.196,0.418,141962,0,10000
333.0,102.53,5.908,0.155,0.406,141962,0,10000
333.25,103.142,5.382,0.116,0.418,141962,0,10000
333.5,108.574,4.995,0.09,0.425,141962,0,10000
333.75,113.403,4.811,0.116,0.443,141962,0,10000
334.0,113.412,4.635,0.157,0.457,141962,0,10000
334.25,113.422,4.382,0.178,0.476,141962,0,10000
334.5,116.448,4.143,0.193,0.489,141962,0,10000
334.75,118.866,3.991,0.199,0.506,141962,0,10000
335.0,121.284,3.774,0.202,0.518,141962,0,10000
335.25,118.282,3.569,0.203,0.514,141962,0,10000
335.5,119.498,3.437,0.207,0.505,141962,0,10000
335.75,122.52,3.437,0.213,0.497,141962,0,10000
336.0,124.336,3.702,0.224,0.501,141962,0,10000
336.25,119.527,4.296,0.235,0.502,141962,0,10000
336.5,110.501,5.371,0.227,0.474,141962,0,10000
336.75,106.897,5.894,0.189,0.441,141962,0,10000
337.0,105.702,6.713,0.161,0.413,141962,0,10000
337.25,85.832,7.367,0.21,0.466,141962,0,10000
337.5,56.927,7.646,0.252,0.396,141962,0,10000
337.75,38.866,8.083,0.285,0.362,141962,0,10000
338.0,29.237,8.234,0.31,0.342,141962,0,10000
338.25,32.861,7.932,0.331,0.348,141962,0,10000
338.5,38.898,7.931,0.33,0.338,141962,0,10000
338.75,45.534,7.783,0.327,0.327,141962,0,10000
339.0,52.774,7.638,0.325,0.358,141962,0,10000
339.25,56.395,7.496,0.325,0.385,141962,0,10000
339.5,58.815,7.495,0.33,0.391,141962,0,10000
339.75,59.426,7.634,0.334,0.389,141962,0,10000
340.0,59.44,7.923,0.33,0.383,141962,0,10000
340.25,59.447,8.07,0.321,0.388,141962,0,10000
340.5,63.073,8.375,0.318,0.391,141962,0,10000
340.75,66.698,8.532,0.311,0.393,141962,0,10000
341.0,69.115,8.691,0.306,0.395,141962,0,10000
341.25,56.474,8.853,0.303,0.394,141962,0,10000
341.5,64.315,8.852,0.302,0.387,141962,0,10000
341.75,82.399,8.85,0.283,0.353,141962,0,10000
342.0,86.024,8.525,0.268,0.33,141962,0,10000
342.25,81.817,8.212,0.248,0.364,141962,0,10000
342.5,50.501,8.06,0.238,0.385,141962,0,10000
342.75,43.886,8.21,0.279,0.394,141962,0,10000
343.0,47.512,8.362,0.327,0.375,141962,0,10000
343.25,54.751,8.518,0.314,0.364,141962,0,10000
343.5,61.989,8.518,0.298,0.369,141962,0,10000
343.75,67.418,8.676,0.277,0.377,141962,0,10000
344.0,71.647,8.515,0.263,0.372,141962,0,10000
344.25,73.462,8.202,0.271,0.368,141962,0,10000
344.5,67.448,7.901,0.292,0.374,141962,0,10000
344.75,62.037,7.754,0.303,0.384,141962,0,10000
345.0,61.447,7.609,0.32,0.396,141962,0,10000
345.25,62.66,7.608,0.329,0.392,141962,0,10000
345.5,65.081,7.75,0.323,0.386,141962,0,10000
345.75,64.487,8.505,0.318,0.395,141962,0,10000
346.0,63.292,8.664,0.308,0.415,141962,0,10000
346.25,72.342,8.825,0.302,0.386,141962,0,10000
346.5,75.36,8.99,0.279,0.362,141962,0,10000
346.75,78.984,9.158,0.242,0.349,141962,0,10000
347.0,82.009,9.156,0.232,0.368,141962,0,10000
347.25,83.224,9.154,0.235,0.37,141962,0,10000
347.5,79.016,9.153,0.245,0.361,141962,0,10000
347.75,74.205,9.499,0.255,0.37,141962,0,10000
348.0,69.397,9.858,0.259,0.366,141962,0,10000
348.25,64.586,10.23,0.242,0.358,141962,0,10000
348.5,65.802,10.421,0.16,0.348,141962,0,10000
348.75,70.633,10.227,0.201,0.366,141962,0,10000
349.0,73.654,9.67,0.234,0.401,141962,0,10000
349.25,75.47,9.143,0.279,0.412,141962,0,10000
349.5,78.492,8.808,0.278,0.412,141962,0,10000
349.75,83.323,8.328,0.271,0.411,141962,0,10000
350.0,88.758,8.022,0.267,0.414,141962,0,10000
350.25,91.173,7.728,0.256,0.418,141962,0,10000
350.5,95.4,7.172,0.252,0.422,141962,0,10000
350.75,95.412,6.656,0.242,0.424,141962,0,10000
351.0,99.64,6.412,0.231,0.44,141962,0,10000
351.25,103.261,6.411,0.231,0.44,141962,0,10000
351.5,106.886,6.292,0.227,0.431,141962,0,10000
