DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
285.0,106.707,2.827,0.226,0.448,106552,0,9000
285.25,105.735,3.153,0.228,0.457,106552,0,9000
285.5,104.7,3.311,0.233,0.464,106552,0,9000
285.75,103.849,3.418,0.229,0.453,106552,0,9000
286.0,101.895,3.542,0.232,0.448,106552,0,9000
286.25,98.408,3.656,0.24,0.449,106552,0,9000
286.5,95.534,3.767,0.235,0.442,106552,0,9000
286.75,101.062,3.874,0.235,0.44,106552,0,9000
287.0,104.995,3.984,0.232,0.447,106552,0,9000
287.25,107.211,4.059,0.227,0.46,106552,0,9000
287.5,109.304,4.065,0.225,0.454,106552,0,9000
287.75,108.944,4.026,0.232,0.45,106552,0,9000
288.0,106.561,3.913,0.257,0.462,106552,0,9000
288.25,103.933,3.696,0.28,0.475,106552,0,9000
288.5,101.304,3.505,0.307,0.465,106552,0,9000
288.75,99.043,3.406,0.322,0.461,106552,0,9000
289.0,97.211,3.323,0.32,0.456,106552,0,9000
289.25,96.422,3.254,0.306,0.454,106552,0,9000
289.5,98.577,3.198,0.311,0.46,106552,0,9000
289.75,101.958,3.12,0.305,0.463,106552,0,9000
290.0,104.419,3.09,0.304,0.455,106552,0,9000
290.25,105.47,3.042,0.319,0.457,106552,0,9000
290.5,100.695,3.031,0.331,0.456,106552,0,9000
290.75,100.398,3.018,0.332,0.452,106552,0,9000
291.0,104.147,3.017,0.311,0.445,106552,0,9000
291.25,106.055,3.028,0.318,0.445,106552,0,9000
291.5,105.389,3.067,0.346,0.459,106552,0,9000
291.75,103.498,3.196,0.347,0.461,106552,0,9000
292.0,103.383,3.3,0.332,0.439,106552,0,9000
292.25,103.392,3.757,0.374,0.417,106552,0,9000
292.5,102.049,4.02,0.458,0.408,106552,0,9000
292.75,95.373,4.587,0.509,0.434,106552,0,9000
293.0,84.649,5.233,0.571,0.467,106552,0,9000
293.25,65.341,5.792,0.655,0.506,106552,0,9000
293.5,61.853,6.104,0.708,0.47,106552,0,9000
293.75,64.498,6.196,0.511,0.424,106552,0,9000
294.0,64.691,5.733,0.322,0.401,106552,0,9000
294.25,64.699,5.08,0.33,0.381,106552,0,9000
294.5,64.217,4.212,0.336,0.365,106552,0,9000
294.75,64.104,3.958,0.34,0.357,106552,0,9000
295.0,65.337,3.513,0.341,0.361,106552,0,9000
295.25,67.493,3.239,0.34,0.369,106552,0,9000
295.5,69.647,3.025,0.329,0.378,106552,0,9000
