DEPT,GR,ILD,DPHI,SitID,Pick,Formation
274.32,88.45,2.826,0.248,108143,0,9000
274.57,89.708,2.872,0.239,108143,0,9000
274.82,89.711,2.933,0.245,108143,0,9000
275.07,89.127,2.927,0.269,108143,0,9000
275.32,89.161,2.956,0.26,108143,0,9000
275.57,88.362,2.977,0.25,108143,0,9000
275.82,87.955,2.978,0.231,108143,0,9000
276.07,87.042,3.002,0.224,108143,0,9000
276.32,86.081,3.028,0.22,108143,0,9000
276.57,85.624,3.027,0.265,108143,0,9000
276.82,84.946,3.01,0.256,108143,0,9000
277.07,85.029,2.916,0.259,108143,0,9000
277.32,86.111,2.91,0.295,108143,0,9000
277.57,86.372,2.971,0.297,108143,0,9000
277.82,87.429,3.019,0.271,108143,0,9000
278.07,88.038,3.08,0.252,108143,0,9000
278.32,88.732,3.088,0.23,108143,0,9000
278.57,88.693,3.125,0.224,108143,0,9000
278.82,89.027,3.287,0.238,108143,0,9000
279.07,89.345,3.302,0.214,108143,0,9000
279.32,90.881,3.307,0.214,108143,0,9000
279.57,92.857,3.24,0.221,108143,0,9000
279.82,94.826,3.178,0.229,108143,0,9000
280.07,94.598,3.135,0.233,108143,0,9000
280.32,91.814,3.107,0.207,108143,0,9000
280.57,90.582,3.007,0.232,108143,0,9000
280.82,88.37,2.969,0.222,108143,0,9000
281.07,86.546,2.942,0.212,108143,0,9000
281.32,83.577,2.845,0.264,108143,0,9000
281.57,82.117,2.841,0.272,108143,0,9000
281.82,80.684,2.918,0.275,108143,0,9000
282.07,70.42,3.294,0.308,108143,0,9000
282.32,63.192,3.904,0.344,108143,0,9000
282.57,56.796,4.511,0.499,108143,0,9000
282.82,53.809,5.071,0.458,108143,0,9000
283.07,59.752,5.782,0.362,108143,0,9000
283.32,62.102,6.45,0.323,108143,0,9000
283.57,58.477,6.707,0.342,108143,0,9000
283.82,55.576,6.392,0.363,108143,0,9000
284.07,53.749,5.982,0.344,108143,0,9000
284.32,53.408,5.863,0.317,108143,0,9000
284.57,54.311,5.862,0.285,108143,0,9000
284.82,52.747,5.86,0.258,108143,0,9000
285.07,50.348,5.857,0.097,108143,0,9000
285.32,55.039,5.854,0.071,108143,0,9000
285.57,59.349,5.859,0.144,108143,0,9000
285.82,63.057,5.685,0.205,108143,0,9000
286.07,65.944,5.637,0.3,108143,0,9000
286.32,67.901,5.715,0.289,108143,0,9000
286.57,70.118,5.734,0.293,108143,0,9000
286.82,72.458,5.734,0.287,108143,0,9000
287.07,76.879,5.667,0.269,108143,0,9000
287.32,81.806,5.467,0.253,108143,0,9000
287.57,80.284,5.235,0.248,108143,0,9000
287.82,79.585,4.923,0.263,108143,0,9000
288.07,80.541,4.747,0.259,108143,0,9000
288.32,84.17,5.087,0.245,108143,0,9000
288.57,85.999,5.35,0.265,108143,0,9000
288.82,86.143,5.745,0.286,108143,0,9000
289.07,84.594,6.006,0.283,108143,0,9000
289.32,83.679,6.363,0.31,108143,0,9000
289.57,82.738,6.61,0.288,108143,0,9000
289.82,85.685,6.815,0.265,108143,0,9000
290.07,87.925,6.801,0.245,108143,0,9000
290.32,89.348,6.715,0.225,108143,0,9000
290.57,86.961,6.637,0.228,108143,0,9000
290.82,84.538,6.384,0.243,108143,0,9000
291.07,79.575,6.031,0.248,108143,0,9000
291.32,73.188,5.633,0.265,108143,0,9000
291.57,65.17,5.253,0.266,108143,0,9000
291.82,56.939,5.109,0.294,108143,0,9000
292.07,48.196,5.093,0.303,108143,0,9000
