DEPT,GR,ILD,DPHI,SitID,Pick,Formation
350.0,116.106,2.292,0.224,102798,0,9000
350.25,115.866,2.353,0.205,102798,0,9000
350.5,113.796,2.435,0.194,102798,0,9000
350.75,111.541,2.51,0.195,102798,0,9000
351.0,109.348,2.606,0.2,102798,0,9000
351.25,110.82,2.686,0.212,102798,0,9000
351.5,109.176,2.795,0.207,102798,0,9000
351.75,104.967,2.897,0.182,102798,0,9000
352.0,100.575,2.998,0.156,102798,0,9000
352.25,101.619,2.987,0.142,102798,0,9000
352.5,107.06,2.96,0.17,102798,0,9000
352.75,109.569,2.89,0.179,102798,0,9000
353.0,110.003,2.742,0.182,102798,0,9000
353.25,111.413,2.622,0.196,102798,0,9000
353.5,112.579,2.579,0.202,102798,0,9000
353.75,110.569,2.57,0.2,102798,0,9000
354.0,108.438,2.556,0.206,102798,0,9000
354.25,107.465,2.553,0.218,102798,0,9000
354.5,106.799,2.582,0.225,102798,0,9000
354.75,106.744,2.607,0.203,102798,0,9000
355.0,110.535,2.613,0.2,102798,0,9000
355.25,115.06,2.584,0.214,102798,0,9000
355.5,115.555,2.604,0.227,102798,0,9000
355.75,116.049,2.674,0.235,102798,0,9000
356.0,115.993,2.767,0.222,102798,0,9000
356.25,110.747,2.804,0.212,102798,0,9000
356.5,105.072,2.687,0.214,102798,0,9000
356.75,99.763,2.579,0.202,102798,0,9000
357.0,92.684,2.517,0.177,102798,0,9000
357.25,107.837,2.509,0.167,102798,0,9000
357.5,114.377,2.519,0.2,102798,0,9000
357.75,100.213,2.557,0.21,102798,0,9000
358.0,89.531,2.621,0.214,102798,0,9000
358.25,80.619,2.637,0.242,102798,0,9000
358.5,70.669,2.613,0.35,102798,0,9000
358.75,81.241,2.531,0.314,102798,0,9000
359.0,86.927,2.389,0.305,102798,0,9000
359.25,91.879,2.297,0.307,102798,0,9000
359.5,94.939,2.226,0.31,102798,0,9000
359.75,96.409,2.312,0.292,102798,0,9000
360.0,101.668,2.474,0.275,102798,0,9000
360.25,110.468,2.718,0.256,102798,0,9000
360.5,115.604,2.876,0.24,102798,0,9000
360.75,120.74,3.095,0.227,102798,0,9000
361.0,112.439,3.325,0.24,102798,0,9000
361.25,93.878,3.446,0.283,102798,0,9000
361.5,87.714,3.553,0.301,102798,0,9000
361.75,82.956,3.56,0.289,102798,0,9000
362.0,81.007,3.508,0.277,102798,0,9000
362.25,78.082,3.386,0.282,102798,0,9000
362.5,74.178,3.337,0.289,102798,0,9000
362.75,73.633,3.407,0.285,102798,0,9000
363.0,77.121,3.558,0.26,102798,0,9000
363.25,79.386,3.794,0.227,102798,0,9000
363.5,79.575,3.999,0.203,102798,0,9000
363.75,80.985,4.084,0.125,102798,0,9000
364.0,84.289,4.039,0.194,102798,0,9000
364.25,86.921,3.899,0.227,102798,0,9000
364.5,86.254,3.742,0.218,102798,0,9000
364.75,83.328,3.585,0.222,102798,0,9000
365.0,87.181,3.415,0.238,102798,0,9000
365.25,91.035,3.315,0.246,102798,0,9000
365.5,93.116,3.322,0.247,102798,0,9000
365.75,95.076,3.509,0.238,102798,0,9000
366.0,96.792,3.713,0.214,102798,0,9000
366.25,94.049,3.974,0.19,102798,0,9000
366.5,86.115,4.181,0.188,102798,0,9000
366.75,81.662,4.433,0.358,102798,0,9000
367.0,78.613,4.604,0.39,102798,0,9000
367.25,86.437,4.781,0.381,102798,0,9000
367.5,86.564,4.947,0.354,102798,0,9000
367.75,78.263,4.985,0.334,102798,0,9000
368.0,73.138,4.949,0.321,102798,0,9000
368.25,76.198,4.724,0.313,102798,0,9000
368.5,78.097,4.375,0.302,102798,0,9000
368.75,79.018,4.0,0.293,102798,0,9000
369.0,80.307,3.684,0.3,102798,0,9000
369.25,76.709,3.431,0.298,102798,0,9000
369.5,73.966,3.166,0.292,102798,0,9000
369.75,73.483,2.988,0.295,102798,0,9000
370.0,72.144,2.863,0.303,102798,0,9000
370.25,74.227,2.758,0.307,102798,0,9000
370.5,76.981,2.697,0.29,102798,0,9000
370.75,80.467,2.628,0.272,102798,0,9000
371.0,83.282,2.575,0.275,102798,0,9000
371.25,85.365,2.505,0.268,102798,0,9000
371.5,86.225,2.431,0.27,102798,0,9000
371.75,84.581,2.364,0.278,102798,0,9000
372.0,80.739,2.308,0.281,102798,0,9000
372.25,81.6,2.253,0.292,102798,0,9000
372.5,83.438,2.203,0.305,102798,0,9000
372.75,81.611,2.147,0.311,102798,0,9000
373.0,74.593,2.131,0.308,102798,0,9000
373.25,70.751,2.156,0.306,102798,0,9000
373.5,71.612,2.351,0.307,102798,0,9000
373.75,74.365,2.516,0.307,102798,0,9000
374.0,78.218,2.723,0.304,102798,0,9000
374.25,80.483,2.86,0.298,102798,0,9000
374.5,76.886,2.882,0.29,102798,0,9000
374.75,74.326,2.777,0.288,102798,0,9000
375.0,73.233,2.601,0.304,102798,0,9000
375.25,72.81,2.436,0.312,102798,0,9000
375.5,72.328,2.282,0.297,102798,0,9000
375.75,72.027,2.154,0.29,102798,0,9000
376.0,72.032,2.083,0.298,102798,0,9000
376.25,75.642,2.131,0.3,102798,0,9000
376.5,83.71,2.221,0.282,102798,0,9000
376.75,88.234,2.382,0.258,102798,0,9000
377.0,92.637,2.558,0.244,102798,0,9000
377.25,94.108,2.764,0.255,102798,0,9000
377.5,92.709,2.892,0.259,102798,0,9000
377.75,94.058,3.054,0.234,102798,0,9000
378.0,94.43,3.22,0.168,102798,0,9000
378.25,98.589,3.42,0.152,102798,0,9000
378.5,105.069,3.605,0.172,102798,0,9000
378.75,110.144,3.688,0.187,102798,0,9000
379.0,113.997,3.669,0.16,102798,0,9000
379.25,118.888,3.588,0.153,102798,0,9000
379.5,127.2,3.444,0.198,102798,0,9000
379.75,133.313,3.425,0.229,102798,0,9000
380.0,127.761,3.632,0.238,102798,0,9000
380.25,121.536,3.894,0.211,102798,0,9000
380.5,125.451,4.059,0.217,102798,0,9000
380.75,120.876,4.191,0.223,102798,0,9000
381.0,117.827,4.337,0.205,102798,0,9000
381.25,126.384,4.379,0.197,102798,0,9000
381.5,126.389,4.421,0.208,102798,0,9000
381.75,116.134,4.439,0.217,102798,0,9000
382.0,110.032,4.407,0.216,102798,0,9000
382.25,106.862,4.367,0.225,102798,0,9000
382.5,105.584,4.271,0.225,102798,0,9000
382.75,104.002,4.115,0.22,102798,0,9000
383.0,103.152,3.95,0.213,102798,0,9000
383.25,106.456,3.727,0.21,102798,0,9000
383.5,110.126,3.618,0.213,102798,0,9000
383.75,116.362,3.532,0.22,102798,0,9000
384.0,119.238,3.553,0.219,102798,0,9000
384.25,120.404,3.594,0.216,102798,0,9000
384.5,127.738,3.643,0.215,102798,0,9000
384.75,131.286,3.692,0.213,102798,0,9000
385.0,134.101,3.763,0.23,102798,0,9000
385.25,129.709,3.842,0.244,102798,0,9000
385.5,125.683,3.946,0.232,102798,0,9000
385.75,125.567,4.021,0.211,102798,0,9000
386.0,125.206,4.0,0.209,102798,0,9000
386.25,123.625,3.761,0.213,102798,0,9000
386.5,122.774,3.47,0.198,102798,0,9000
386.75,129.009,3.281,0.175,102798,0,9000
387.0,137.626,3.149,0.162,102798,0,9000
387.25,141.48,3.057,0.217,102798,0,9000
387.5,130.797,3.018,0.246,102798,0,9000
387.75,123.595,2.985,0.24,102798,0,9000
388.0,118.654,2.986,0.227,102798,0,9000
388.25,114.934,3.009,0.221,102798,0,9000
388.5,111.702,3.044,0.222,102798,0,9000
388.75,106.699,3.062,0.223,102798,0,9000
389.0,103.712,3.086,0.217,102798,0,9000
389.25,102.742,3.11,0.228,102798,0,9000
389.5,101.891,3.134,0.223,102798,0,9000
389.75,100.98,3.147,0.219,102798,0,9000
390.0,96.65,3.136,0.232,102798,0,9000
390.25,94.395,3.196,0.258,102798,0,9000
390.5,97.76,3.326,0.276,102798,0,9000
390.75,104.545,3.415,0.274,102798,0,9000
391.0,106.932,3.5,0.261,102798,0,9000
391.25,100.586,3.561,0.25,102798,0,9000
391.5,94.79,3.609,0.251,102798,0,9000
391.75,92.902,3.685,0.275,102798,0,9000
392.0,93.396,3.806,0.291,102798,0,9000
392.25,90.164,3.967,0.301,102798,0,9000
392.5,86.933,4.12,0.309,102798,0,9000
392.75,90.603,4.207,0.317,102798,0,9000
393.0,92.501,4.216,0.322,102798,0,9000
393.25,86.522,4.193,0.313,102798,0,9000
393.5,80.175,4.025,0.313,102798,0,9000
393.75,76.883,3.856,0.31,102798,0,9000
394.0,77.011,3.68,0.295,102798,0,9000
394.25,77.993,3.526,0.288,102798,0,9000
394.5,78.671,3.359,0.305,102798,0,9000
394.75,81.608,3.194,0.317,102798,0,9000
395.0,87.171,3.048,0.276,102798,0,9000
395.25,93.284,2.904,0.248,102798,0,9000
395.5,97.382,2.772,0.253,102798,0,9000
395.75,98.67,2.665,0.258,102798,0,9000
396.0,94.401,2.587,0.262,102798,0,9000
396.25,89.276,2.526,0.276,102798,0,9000
396.5,86.166,2.503,0.29,102798,0,9000
396.75,84.4,2.561,0.302,102798,0,9000
397.0,91.002,2.664,0.309,102798,0,9000
397.25,94.611,2.777,0.247,102798,0,9000
397.5,94.983,2.868,0.23,102798,0,9000
397.75,95.904,2.95,0.22,102798,0,9000
398.0,100.002,3.013,0.21,102798,0,9000
398.25,103.612,3.059,0.198,102798,0,9000
398.5,104.96,3.089,0.204,102798,0,9000
398.75,105.332,3.172,0.22,102798,0,9000
399.0,106.254,3.294,0.237,102798,0,9000
399.25,108.519,3.421,0.239,102798,0,9000
399.5,109.991,3.52,0.231,102798,0,9000
399.75,106.149,3.554,0.24,102798,0,9000
400.0,99.924,3.522,0.246,102798,0,9000
400.25,92.6,3.509,0.247,102798,0,9000
400.5,88.636,3.478,0.237,102798,0,9000
400.75,98.903,3.433,0.23,102798,0,9000
401.0,107.337,3.389,0.226,102798,0,9000
401.25,111.129,3.321,0.22,102798,0,9000
401.5,113.088,3.193,0.213,102798,0,9000
401.75,111.995,3.025,0.223,102798,0,9000
402.0,108.703,2.926,0.227,102798,0,9000
402.25,107.852,2.894,0.214,102798,0,9000
402.5,111.339,2.966,0.22,102798,0,9000
402.75,113.484,3.051,0.234,102798,0,9000
403.0,113.977,3.181,0.248,102798,0,9000
403.25,114.226,3.398,0.261,102798,0,9000
403.5,114.354,3.595,0.245,102798,0,9000
403.75,114.665,3.762,0.226,102798,0,9000
404.0,114.487,3.885,0.216,102798,0,9000
404.25,112.234,3.952,0.214,102798,0,9000
404.5,107.902,3.953,0.219,102798,0,9000
404.75,106.259,3.947,0.218,102798,0,9000
405.0,109.685,3.889,0.211,102798,0,9000
405.25,101.384,3.847,0.234,102798,0,9000
405.5,91.434,3.706,0.295,102798,0,9000
405.75,79.225,3.478,0.321,102798,0,9000
406.0,83.567,3.215,0.308,102798,0,9000
406.25,89.74,3.08,0.293,102798,0,9000
406.5,93.594,3.001,0.274,102798,0,9000
406.75,96.592,3.002,0.256,102798,0,9000
407.0,99.835,2.958,0.24,102798,0,9000
407.25,101.978,2.813,0.232,102798,0,9000
407.5,104.61,2.571,0.233,102798,0,9000
407.75,97.835,2.329,0.242,102798,0,9000
408.0,87.947,2.125,0.267,102798,0,9000
408.25,80.012,1.957,0.297,102798,0,9000
408.5,74.766,1.83,0.324,102798,0,9000
408.75,72.45,1.73,0.343,102798,0,9000
409.0,70.929,1.911,0.302,102798,0,9000
409.25,75.087,2.084,0.268,102798,0,9000
409.5,79.613,2.29,0.263,102798,0,9000
409.75,81.694,2.45,0.276,102798,0,9000
410.0,83.228,2.598,0.279,102798,0,9000
410.25,83.782,2.545,0.262,102798,0,9000
410.5,85.07,2.452,0.247,102798,0,9000
410.75,87.336,2.293,0.236,102798,0,9000
411.0,83.738,2.026,0.274,102798,0,9000
411.25,76.108,1.804,0.318,102798,0,9000
411.5,70.923,1.652,0.332,102798,0,9000
