DEPT,GR,ILD,DPHI,SitID,Pick,Formation
410.0,102.23,2.986,0.233,106649,0,7000
410.25,105.142,3.047,0.244,106649,0,7000
410.5,105.885,3.097,0.246,106649,0,7000
410.75,103.654,3.102,0.233,106649,0,7000
411.0,100.122,3.088,0.218,106649,0,7000
411.25,103.653,3.093,0.21,106649,0,7000
411.5,105.76,3.109,0.224,106649,0,7000
411.75,101.608,3.155,0.235,106649,0,7000
412.0,99.439,3.219,0.24,106649,0,7000
412.25,103.652,3.315,0.236,106649,0,7000
412.5,103.218,3.447,0.238,106649,0,7000
412.75,94.853,3.631,0.275,106649,0,7000
413.0,83.948,3.899,0.288,106649,0,7000
413.25,68.334,4.163,0.287,106649,0,7000
413.5,61.581,4.288,0.285,106649,0,7000
413.75,67.342,4.174,0.282,106649,0,7000
414.0,74.839,3.973,0.273,106649,0,7000
414.25,84.256,3.874,0.261,106649,0,7000
414.5,99.559,3.814,0.233,106649,0,7000
414.75,112.198,3.834,0.194,106649,0,7000
415.0,108.79,3.987,0.205,106649,0,7000
415.25,108.728,4.225,0.206,106649,0,7000
415.5,105.815,4.459,0.207,106649,0,7000
415.75,99.681,4.681,0.224,106649,0,7000
416.0,88.342,4.793,0.243,106649,0,7000
416.25,74.154,4.809,0.262,106649,0,7000
416.5,76.693,4.673,0.26,106649,0,7000
416.75,84.376,4.44,0.254,106649,0,7000
417.0,97.015,4.306,0.259,106649,0,7000
417.25,109.158,4.271,0.269,106649,0,7000
417.5,109.22,4.449,0.266,106649,0,7000
417.75,94.783,4.759,0.254,106649,0,7000
418.0,81.71,5.119,0.238,106649,0,7000
418.25,73.035,5.423,0.221,106649,0,7000
418.5,65.104,5.523,0.194,106649,0,7000
418.75,64.732,5.073,0.182,106649,0,7000
419.0,73.468,4.72,0.191,106649,0,7000
419.25,79.291,4.442,0.22,106649,0,7000
419.5,87.717,4.243,0.24,106649,0,7000
419.75,90.133,4.138,0.227,106649,0,7000
420.0,86.601,4.121,0.211,106649,0,7000
420.25,84.184,4.157,0.205,106649,0,7000
420.5,83.317,4.203,0.211,106649,0,7000
420.75,83.75,4.264,0.212,106649,0,7000
421.0,85.298,4.319,0.214,106649,0,7000
421.25,88.458,4.365,0.205,106649,0,7000
421.5,94.467,4.413,0.203,106649,0,7000
421.75,97.689,4.461,0.237,106649,0,7000
422.0,90.377,4.5,0.253,106649,0,7000
422.25,88.58,4.566,0.265,106649,0,7000
422.5,91.616,4.686,0.266,106649,0,7000
422.75,95.766,4.808,0.238,106649,0,7000
423.0,103.077,4.934,0.208,106649,0,7000
423.25,100.598,5.053,0.236,106649,0,7000
423.5,96.261,5.157,0.237,106649,0,7000
423.75,90.127,5.233,0.235,106649,0,7000
424.0,86.533,5.25,0.23,106649,0,7000
424.25,87.152,5.227,0.222,106649,0,7000
424.5,89.94,5.156,0.225,106649,0,7000
424.75,94.648,5.057,0.212,106649,0,7000
425.0,93.161,4.786,0.213,106649,0,7000
425.25,88.266,4.313,0.287,106649,0,7000
425.5,92.974,4.036,0.324,106649,0,7000
425.75,99.417,3.834,0.368,106649,0,7000
426.0,99.045,3.957,0.304,106649,0,7000
426.25,97.248,4.06,0.238,106649,0,7000
426.5,103.381,4.143,0.209,106649,0,7000
426.75,110.94,4.203,0.208,106649,0,7000
427.0,112.117,4.298,0.201,106649,0,7000
427.25,112.116,4.36,0.2,106649,0,7000
427.5,115.709,4.466,0.208,106649,0,7000
427.75,118.497,4.697,0.211,106649,0,7000
428.0,116.762,4.837,0.22,106649,0,7000
428.25,113.726,5.031,0.238,106649,0,7000
428.5,99.599,5.143,0.223,106649,0,7000
428.75,87.455,5.257,0.199,106649,0,7000
429.0,92.101,5.344,0.181,106649,0,7000
429.25,97.987,5.361,0.206,106649,0,7000
429.5,103.315,5.361,0.202,106649,0,7000
