DEPT,GR,ILD,DPHI,SitID,Pick,Formation
295.0,121.081,2.777,0.27,108078,0,7000
295.25,121.681,2.829,0.259,108078,0,7000
295.5,125.893,2.883,0.245,108078,0,7000
295.75,128.3,2.883,0.235,108078,0,7000
296.0,130.705,2.938,0.229,108078,0,7000
296.25,130.703,2.938,0.229,108078,0,7000
296.5,129.494,2.993,0.233,108078,0,7000
296.75,127.683,2.994,0.237,108078,0,7000
297.0,125.873,3.05,0.231,108078,0,7000
297.25,124.665,3.108,0.239,108078,0,7000
297.5,125.867,3.108,0.249,108078,0,7000
297.75,125.261,3.109,0.253,108078,0,7000
298.0,124.655,3.167,0.25,108078,0,7000
298.25,124.651,3.109,0.243,108078,0,7000
298.5,124.046,3.053,0.242,108078,0,7000
298.75,125.849,3.053,0.248,108078,0,7000
299.0,128.857,3.111,0.254,108078,0,7000
299.25,130.662,3.169,0.263,108078,0,7000
299.5,135.477,3.351,0.258,108078,0,7000
299.75,138.486,3.414,0.263,108078,0,7000
300.0,140.29,3.479,0.268,108078,0,7000
300.25,137.274,3.679,0.26,108078,0,7000
300.5,134.862,3.748,0.252,108078,0,7000
300.75,130.039,3.89,0.24,108078,0,7000
301.0,125.819,3.964,0.228,108078,0,7000
301.25,125.815,4.039,0.215,108078,0,7000
301.5,127.619,4.039,0.211,108078,0,7000
301.75,130.626,4.04,0.2,108078,0,7000
302.0,131.829,4.04,0.195,108078,0,7000
302.25,127.608,3.966,0.2,108078,0,7000
302.5,125.196,3.894,0.217,108078,0,7000
302.75,124.59,3.823,0.233,108078,0,7000
303.0,127.598,3.753,0.252,108078,0,7000
303.25,130.607,3.684,0.262,108078,0,7000
303.5,130.604,3.685,0.247,108078,0,7000
303.75,127.588,3.685,0.23,108078,0,7000
304.0,126.983,3.686,0.224,108078,0,7000
304.25,131.798,3.686,0.229,108078,0,7000
304.5,134.205,3.756,0.24,108078,0,7000
304.75,128.779,3.971,0.228,108078,0,7000
305.0,120.343,4.44,0.211,108078,0,7000
305.25,112.508,5.248,0.209,108078,0,7000
305.5,103.469,7.065,0.214,108078,0,7000
305.75,101.657,8.197,0.234,108078,0,7000
306.0,109.485,10.245,0.246,108078,0,7000
306.25,113.096,11.669,0.259,108078,0,7000
306.5,120.923,11.889,0.243,108078,0,7000
306.75,123.33,11.89,0.232,108078,0,7000
307.0,129.953,11.459,0.252,108078,0,7000
307.25,132.36,11.249,0.268,108078,0,7000
307.5,127.537,11.251,0.282,108078,0,7000
307.75,107.052,11.462,0.297,108078,0,7000
308.0,87.17,13.55,0.296,108078,0,7000
308.25,72.708,15.722,0.311,108078,0,7000
308.5,67.284,16.935,0.326,108078,0,7000
308.75,60.051,19.29,0.337,108078,0,7000
309.0,57.639,20.779,0.351,108078,0,7000
309.25,55.828,21.569,0.337,108078,0,7000
309.5,58.837,21.976,0.328,108078,0,7000
309.75,67.868,21.177,0.321,108078,0,7000
310.0,73.286,20.407,0.313,108078,0,7000
310.25,75.694,19.304,0.305,108078,0,7000
310.5,83.52,18.26,0.292,108078,0,7000
310.75,87.132,16.955,0.28,108078,0,7000
311.0,94.357,16.039,0.257,108078,0,7000
311.25,99.172,15.456,0.222,108078,0,7000
311.5,99.772,14.894,0.219,108078,0,7000
311.75,97.359,14.089,0.229,108078,0,7000
312.0,102.777,13.831,0.25,108078,0,7000
312.25,108.798,13.329,0.272,108078,0,7000
312.5,113.614,13.33,0.256,108078,0,7000
312.75,118.43,12.846,0.248,108078,0,7000
313.0,122.04,12.38,0.246,108078,0,7000
313.25,125.048,12.154,0.249,108078,0,7000
313.5,126.251,11.931,0.246,108078,0,7000
313.75,127.451,11.713,0.25,108078,0,7000
314.0,123.834,11.714,0.263,108078,0,7000
314.25,114.794,11.936,0.286,108078,0,7000
314.5,102.14,12.161,0.305,108078,0,7000
314.75,89.487,13.596,0.326,108078,0,7000
315.0,77.436,14.646,0.355,108078,0,7000
315.25,64.782,15.777,0.368,108078,0,7000
315.5,56.948,19.0,0.372,108078,0,7000
315.75,52.125,20.091,0.361,108078,0,7000
316.0,53.326,21.643,0.354,108078,0,7000
316.25,56.334,22.05,0.349,108078,0,7000
316.5,58.741,22.466,0.349,108078,0,7000
316.75,61.749,22.471,0.334,108078,0,7000
317.0,66.564,22.059,0.325,108078,0,7000
317.25,68.97,21.655,0.307,108078,0,7000
317.5,70.172,20.485,0.3,108078,0,7000
317.75,70.771,20.11,0.313,108078,0,7000
318.0,70.768,19.023,0.318,108078,0,7000
318.25,66.548,17.663,0.321,108078,0,7000
318.5,72.568,16.1,0.326,108078,0,7000
318.75,78.588,15.229,0.315,108078,0,7000
319.0,81.598,14.405,0.301,108078,0,7000
319.25,83.402,13.882,0.306,108078,0,7000
319.5,82.796,13.628,0.315,108078,0,7000
319.75,75.563,12.892,0.302,108078,0,7000
320.0,71.343,11.534,0.271,108078,0,7000
320.25,83.388,10.512,0.253,108078,0,7000
320.5,99.046,9.063,0.217,108078,0,7000
320.75,112.899,8.108,0.179,108078,0,7000
321.0,125.545,6.989,0.18,108078,0,7000
321.25,134.577,5.806,0.178,108078,0,7000
321.5,139.394,4.734,0.182,108078,0,7000
321.75,142.402,4.157,0.202,108078,0,7000
322.0,146.013,3.86,0.23,108078,0,7000
322.25,147.214,3.518,0.256,108078,0,7000
322.5,140.584,3.39,0.276,108078,0,7000
322.75,127.329,4.008,0.292,108078,0,7000
323.0,113.47,4.916,0.303,108078,0,7000
323.25,105.635,7.969,0.311,108078,0,7000
323.5,102.62,9.776,0.317,108078,0,7000
323.75,101.412,10.929,0.321,108078,0,7000
324.0,101.409,13.161,0.327,108078,0,7000
324.25,100.803,15.557,0.336,108078,0,7000
324.5,100.196,17.72,0.343,108078,0,7000
324.75,100.194,18.392,0.353,108078,0,7000
325.0,100.792,18.739,0.346,108078,0,7000
325.25,99.583,18.059,0.329,108078,0,7000
325.5,98.376,17.729,0.311,108078,0,7000
325.75,98.373,16.462,0.301,108078,0,7000
326.0,96.562,15.863,0.296,108078,0,7000
326.25,103.787,15.005,0.289,108078,0,7000
326.5,113.422,13.933,0.279,108078,0,7000
326.75,123.659,13.18,0.262,108078,0,7000
327.0,126.066,12.467,0.244,108078,0,7000
327.25,124.255,12.014,0.228,108078,0,7000
327.5,127.263,11.577,0.202,108078,0,7000
327.75,133.885,10.358,0.194,108078,0,7000
328.0,137.497,8.929,0.19,108078,0,7000
328.25,141.109,7.417,0.196,108078,0,7000
328.5,142.912,6.276,0.205,108078,0,7000
328.75,143.511,5.512,0.208,108078,0,7000
329.0,145.315,5.118,0.211,108078,0,7000
329.25,147.72,4.752,0.218,108078,0,7000
329.5,150.73,4.495,0.234,108078,0,7000
329.75,154.341,4.754,0.242,108078,0,7000
330.0,154.94,5.121,0.251,108078,0,7000
330.25,151.322,5.725,0.254,108078,0,7000
330.5,146.499,7.155,0.248,108078,0,7000
330.75,140.472,7.852,0.251,108078,0,7000
331.0,131.433,8.617,0.29,108078,0,7000
331.25,121.791,10.377,0.308,108078,0,7000
331.5,113.353,12.496,0.327,108078,0,7000
331.75,107.327,13.97,0.347,108078,0,7000
332.0,100.095,14.772,0.261,108078,0,7000
332.25,107.32,15.913,0.243,108078,0,7000
332.5,116.352,15.623,0.234,108078,0,7000
332.75,122.975,14.239,0.236,108078,0,7000
333.0,128.393,12.505,0.247,108078,0,7000
333.25,128.39,11.397,0.252,108078,0,7000
333.5,131.398,10.01,0.266,108078,0,7000
333.75,127.781,9.294,0.265,108078,0,7000
334.0,115.728,9.295,0.274,108078,0,7000
334.25,108.496,10.201,0.283,108078,0,7000
334.5,104.88,10.588,0.282,108078,0,7000
334.75,112.104,11.407,0.289,108078,0,7000
335.0,113.909,11.839,0.28,108078,0,7000
335.25,116.314,12.063,0.274,108078,0,7000
335.5,121.129,11.843,0.245,108078,0,7000
335.75,122.935,11.626,0.222,108078,0,7000
