DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
395.0,89.386,3.192,0.225,0.469,103713,0,7000
395.25,89.501,3.132,0.233,0.478,103713,0,7000
395.5,91.3,3.173,0.233,0.487,103713,0,7000
395.75,92.556,3.214,0.218,0.466,103713,0,7000
396.0,92.371,3.256,0.208,0.477,103713,0,7000
396.25,94.289,3.298,0.2,0.51,103713,0,7000
396.5,91.461,3.341,0.224,0.495,103713,0,7000
396.75,90.195,3.391,0.238,0.47,103713,0,7000
397.0,91.632,3.474,0.221,0.47,103713,0,7000
397.25,91.627,3.539,0.213,0.486,103713,0,7000
397.5,91.142,3.571,0.221,0.489,103713,0,7000
397.75,95.703,3.453,0.235,0.486,103713,0,7000
398.0,99.242,3.307,0.235,0.504,103713,0,7000
398.25,100.259,3.221,0.232,0.5,103713,0,7000
398.5,96.891,3.096,0.239,0.49,103713,0,7000
398.75,97.126,3.038,0.229,0.483,103713,0,7000
399.0,95.079,3.044,0.223,0.481,103713,0,7000
399.25,93.332,3.141,0.225,0.493,103713,0,7000
399.5,95.43,3.176,0.226,0.501,103713,0,7000
399.75,98.489,3.206,0.226,0.501,103713,0,7000
400.0,98.605,3.272,0.227,0.502,103713,0,7000
400.25,93.554,3.351,0.232,0.474,103713,0,7000
400.5,89.945,3.446,0.216,0.444,103713,0,7000
400.75,86.997,3.524,0.206,0.438,103713,0,7000
401.0,89.576,3.517,0.198,0.453,103713,0,7000
401.25,91.734,3.483,0.2,0.463,103713,0,7000
401.5,86.742,3.418,0.214,0.464,103713,0,7000
401.75,84.756,3.298,0.228,0.47,103713,0,7000
402.0,92.14,3.189,0.233,0.481,103713,0,7000
402.25,92.796,3.118,0.208,0.483,103713,0,7000
402.5,85.403,3.17,0.176,0.489,103713,0,7000
402.75,77.829,3.842,0.109,0.515,103713,0,7000
403.0,66.53,5.037,0.166,0.339,103713,0,7000
403.25,58.898,6.679,0.255,0.312,103713,0,7000
403.5,55.528,8.938,0.299,0.288,103713,0,7000
403.75,53.661,11.141,0.32,0.274,103713,0,7000
404.0,51.795,13.106,0.332,0.267,103713,0,7000
404.25,49.988,14.361,0.31,0.268,103713,0,7000
404.5,50.524,14.332,0.313,0.283,103713,0,7000
404.75,43.972,12.929,0.299,0.297,103713,0,7000
405.0,58.744,11.796,0.275,0.301,103713,0,7000
405.25,66.369,9.71,0.218,0.312,103713,0,7000
405.5,71.651,9.476,0.195,0.341,103713,0,7000
405.75,54.765,8.924,0.257,0.369,103713,0,7000
406.0,44.248,8.906,0.3,0.401,103713,0,7000
406.25,38.357,9.107,0.327,0.369,103713,0,7000
406.5,36.911,9.416,0.307,0.361,103713,0,7000
406.75,47.959,9.593,0.255,0.338,103713,0,7000
407.0,63.092,9.717,0.217,0.319,103713,0,7000
407.25,70.717,9.412,0.197,0.339,103713,0,7000
407.5,77.681,8.619,0.214,0.35,103713,0,7000
407.75,88.73,7.82,0.225,0.359,103713,0,7000
408.0,83.679,7.588,0.214,0.383,103713,0,7000
408.25,76.406,7.643,0.242,0.395,103713,0,7000
408.5,69.312,7.889,0.27,0.407,103713,0,7000
408.75,63.061,8.219,0.289,0.372,103713,0,7000
409.0,74.589,8.372,0.249,0.351,103713,0,7000
409.25,81.914,8.216,0.217,0.385,103713,0,7000
409.5,88.397,7.973,0.187,0.417,103713,0,7000
409.75,88.753,7.722,0.204,0.431,103713,0,7000
410.0,76.493,7.535,0.23,0.39,103713,0,7000
410.25,61.891,7.562,0.252,0.359,103713,0,7000
410.5,71.377,7.632,0.249,0.375,103713,0,7000
410.75,78.52,7.659,0.216,0.411,103713,0,7000
411.0,82.482,7.672,0.196,0.396,103713,0,7000
411.25,83.378,7.714,0.19,0.376,103713,0,7000
411.5,79.769,7.67,0.193,0.365,103713,0,7000
411.75,79.344,7.583,0.186,0.386,103713,0,7000
412.0,82.523,7.639,0.171,0.419,103713,0,7000
412.25,84.381,7.752,0.194,0.431,103713,0,7000
412.5,78.55,7.853,0.216,0.4,103713,0,7000
412.75,71.696,7.881,0.22,0.372,103713,0,7000
413.0,76.737,7.821,0.21,0.352,103713,0,7000
