DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
460.0,92.808,2.063,0.209,0.46,142123,0,7000
460.25,91.178,2.077,0.211,0.424,142123,0,7000
460.5,93.829,2.084,0.219,0.413,142123,0,7000
460.75,97.549,2.115,0.224,0.446,142123,0,7000
461.0,100.323,2.162,0.22,0.447,142123,0,7000
461.25,104.358,2.247,0.219,0.436,142123,0,7000
461.5,104.302,2.294,0.216,0.451,142123,0,7000
461.75,100.535,2.318,0.208,0.449,142123,0,7000
462.0,100.164,2.361,0.207,0.424,142123,0,7000
462.25,102.626,2.418,0.217,0.437,142123,0,7000
462.5,106.723,2.486,0.207,0.454,142123,0,7000
462.75,104.402,2.56,0.197,0.491,142123,0,7000
463.0,99.061,2.662,0.193,0.466,142123,0,7000
463.25,95.482,2.736,0.189,0.437,142123,0,7000
463.5,92.721,2.792,0.178,0.402,142123,0,7000
463.75,93.483,2.828,0.177,0.358,142123,0,7000
464.0,98.084,2.891,0.183,0.348,142123,0,7000
464.25,101.803,2.977,0.196,0.385,142123,0,7000
464.5,100.238,3.049,0.205,0.408,142123,0,7000
464.75,92.506,3.129,0.191,0.396,142123,0,7000
465.0,88.927,3.211,0.189,0.403,142123,0,7000
465.25,84.09,3.44,0.209,0.381,142123,0,7000
465.5,77.365,3.721,0.221,0.38,142123,0,7000
465.75,69.255,4.009,0.165,0.377,142123,0,7000
466.0,63.914,4.176,0.138,0.324,142123,0,7000
466.25,70.906,4.151,0.249,0.392,142123,0,7000
466.5,73.744,3.98,0.275,0.406,142123,0,7000
466.75,76.079,3.526,0.257,0.413,142123,0,7000
467.0,81.688,3.13,0.237,0.415,142123,0,7000
467.25,86.854,2.821,0.221,0.428,142123,0,7000
467.5,93.09,2.426,0.238,0.445,142123,0,7000
467.75,93.726,2.424,0.274,0.459,142123,0,7000
468.0,75.927,2.743,0.292,0.418,142123,0,7000
468.25,66.874,3.398,0.28,0.36,142123,0,7000
468.5,58.325,4.208,0.245,0.334,142123,0,7000
468.75,56.507,5.01,0.293,0.319,142123,0,7000
469.0,63.373,5.616,0.304,0.321,142123,0,7000
469.25,69.043,5.676,0.29,0.314,142123,0,7000
469.5,71.315,5.536,0.273,0.34,142123,0,7000
469.75,67.736,5.865,0.246,0.375,142123,0,7000
470.0,63.969,6.26,0.222,0.375,142123,0,7000
470.25,66.87,6.473,0.279,0.328,142123,0,7000
470.5,71.659,6.494,0.304,0.313,142123,0,7000
470.75,75.254,6.404,0.315,0.334,142123,0,7000
471.0,75.701,6.223,0.317,0.352,142123,0,7000
471.25,76.275,5.956,0.31,0.333,142123,0,7000
471.5,76.849,5.647,0.3,0.326,142123,0,7000
471.75,72.955,5.156,0.273,0.311,142123,0,7000
472.0,65.915,4.771,0.242,0.331,142123,0,7000
472.25,60.826,4.381,0.216,0.351,142123,0,7000
472.5,69.516,3.911,0.223,0.397,142123,0,7000
472.75,79.339,3.565,0.238,0.399,142123,0,7000
473.0,84.82,3.255,0.241,0.368,142123,0,7000
473.25,89.484,2.972,0.236,0.383,142123,0,7000
473.5,88.232,2.74,0.228,0.439,142123,0,7000
473.75,92.456,2.622,0.213,0.41,142123,0,7000
474.0,98.315,2.706,0.2,0.388,142123,0,7000
474.25,105.935,2.91,0.208,0.41,142123,0,7000
474.5,108.773,3.256,0.201,0.399,142123,0,7000
474.75,92.925,3.913,0.208,0.392,142123,0,7000
475.0,81.356,4.793,0.258,0.402,142123,0,7000
475.25,75.007,6.328,0.278,0.365,142123,0,7000
475.5,64.445,8.169,0.291,0.301,142123,0,7000
475.75,58.224,9.725,0.291,0.283,142123,0,7000
476.0,63.893,9.849,0.288,0.316,142123,0,7000
476.25,70.507,8.154,0.278,0.327,142123,0,7000
476.5,75.108,6.841,0.268,0.324,142123,0,7000
476.75,76.562,6.073,0.252,0.322,142123,0,7000
477.0,75.877,5.202,0.232,0.329,142123,0,7000
477.25,73.619,4.759,0.23,0.341,142123,0,7000
477.5,75.451,4.563,0.251,0.326,142123,0,7000
477.75,78.982,4.544,0.249,0.298,142123,0,7000
478.0,82.198,4.869,0.268,0.339,142123,0,7000
478.25,78.494,5.613,0.314,0.328,142123,0,7000
478.5,64.533,6.472,0.355,0.295,142123,0,7000
478.75,50.635,7.081,0.382,0.261,142123,0,7000
479.0,55.361,7.658,0.366,0.273,142123,0,7000
479.25,56.187,7.829,0.34,0.285,142123,0,7000
479.5,58.9,7.507,0.319,0.293,142123,0,7000
479.75,64.255,7.078,0.303,0.301,142123,0,7000
480.0,71.246,6.475,0.258,0.325,142123,0,7000
480.25,77.986,6.014,0.235,0.321,142123,0,7000
480.5,72.016,5.585,0.247,0.308,142123,0,7000
480.75,67.808,5.256,0.249,0.312,142123,0,7000
481.0,63.788,4.946,0.225,0.274,142123,0,7000
481.25,76.883,4.716,0.24,0.275,142123,0,7000
481.5,96.71,4.298,0.265,0.346,142123,0,7000
481.75,107.665,3.873,0.293,0.382,142123,0,7000
482.0,113.713,3.438,0.237,0.411,142123,0,7000
482.25,114.035,3.058,0.167,0.419,142123,0,7000
482.5,109.071,2.84,0.2,0.394,142123,0,7000
482.75,101.214,3.02,0.194,0.42,142123,0,7000
483.0,96.502,3.224,0.228,0.389,142123,0,7000
483.25,100.6,3.54,0.237,0.349,142123,0,7000
483.5,102.179,3.991,0.218,0.348,142123,0,7000
483.75,89.477,4.593,0.205,0.352,142123,0,7000
484.0,77.593,4.959,0.206,0.31,142123,0,7000
484.25,67.973,5.343,0.217,0.288,142123,0,7000
484.5,60.808,5.493,0.239,0.269,142123,0,7000
484.75,52.95,5.287,0.321,0.245,142123,0,7000
485.0,53.65,4.589,0.35,0.255,142123,0,7000
485.25,58.628,3.843,0.313,0.309,142123,0,7000
485.5,59.831,3.2,0.296,0.336,142123,0,7000
485.75,64.809,2.814,0.268,0.362,142123,0,7000
486.0,70.982,2.623,0.239,0.353,142123,0,7000
486.25,75.708,2.702,0.236,0.34,142123,0,7000
486.5,80.183,2.83,0.23,0.326,142123,0,7000
486.75,74.15,2.948,0.227,0.311,142123,0,7000
487.0,68.243,3.048,0.235,0.333,142123,0,7000
487.25,66.299,3.133,0.249,0.356,142123,0,7000
487.5,67.125,3.179,0.259,0.377,142123,0,7000
487.75,61.973,3.207,0.252,0.371,142123,0,7000
488.0,80.353,3.273,0.255,0.36,142123,0,7000
488.25,90.365,3.447,0.237,0.356,142123,0,7000
488.5,97.922,3.673,0.203,0.375,142123,0,7000
488.75,100.572,3.877,0.201,0.393,142123,0,7000
489.0,101.902,3.788,0.198,0.411,142123,0,7000
489.25,102.6,3.578,0.152,0.442,142123,0,7000
489.5,105.943,3.286,0.227,0.439,142123,0,7000
489.75,106.894,3.253,0.276,0.418,142123,0,7000
490.0,87.773,3.479,0.342,0.368,142123,0,7000
490.25,74.315,3.714,0.361,0.292,142123,0,7000
490.5,71.115,3.98,0.357,0.28,142123,0,7000
490.75,74.268,4.28,0.338,0.323,142123,0,7000
491.0,70.122,4.492,0.314,0.404,142123,0,7000
