DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation,VSH,RESD
395.0,117.346,2.376,0.242,0.579,107448,0,7000,0.8811977602641367,0.8654226102457504
395.25,115.526,2.463,0.224,0.587,107448,0,7000,0.8574810302738823,0.9013841792194808
395.5,116.673,2.588,0.206,0.572,107448,0,7000,0.8724277826358722,0.9508892406188243
395.75,117.821,2.643,0.196,0.55,107448,0,7000,0.8873875661681865,0.9719184191942604
396.0,118.409,2.666,0.205,0.502,107448,0,7000,0.8950498943188844,0.9805829726872166
396.25,119.559,2.648,0.22,0.483,107448,0,7000,0.910035740191847,0.9738084145026764
396.5,118.976,2.644,0.207,0.485,107448,0,7000,0.902438567892771,0.9722967041305478
396.75,117.527,2.598,0.195,0.499,107448,0,7000,0.8835564020928379,0.9547457673557036
397.0,115.152,2.533,0.199,0.502,107448,0,7000,0.8526073725725883,0.9294083188996253
397.25,108.638,2.474,0.164,0.493,107448,0,7000,0.7677223290799965,0.905840315999314
397.5,105.767,2.412,0.187,0.515,107448,0,7000,0.7303098390788862,0.8804604247933264
397.75,108.892,2.378,0.196,0.525,107448,0,7000,0.7710322463423726,0.8662640034742142
398.0,112.449,2.354,0.183,0.518,107448,0,7000,0.8173841191859631,0.8561202569174222
398.25,115.574,2.364,0.196,0.509,107448,0,7000,0.8581065264494495,0.8603593296533482
398.5,116.781,2.379,0.205,0.499,107448,0,7000,0.8738351490308983,0.8666844347588126
398.75,116.261,2.403,0.193,0.49,107448,0,7000,0.8670589404622541,0.8767221182105086
399.0,115.245,2.432,0.19,0.499,107448,0,7000,0.8538192714127496,0.8887180759375722
399.25,114.167,2.452,0.185,0.504,107448,0,7000,0.8397716698031373,0.8969080963690745
399.5,115.811,2.463,0.192,0.498,107448,0,7000,0.8611949138163122,0.9013841792194808
399.75,119.242,2.47,0.211,0.495,107448,0,7000,0.9059048591990393,0.9042221992146864
400.0,120.262,2.472,0.199,0.504,107448,0,7000,0.9191966529298409,0.9050315848947055
400.25,120.672,2.468,0.192,0.51,107448,0,7000,0.9245394327628103,0.90341215789879
400.5,119.348,2.466,0.196,0.493,107448,0,7000,0.9072861632534166,0.9026014598839711
400.75,113.203,2.463,0.18,0.479,107448,0,7000,0.8272096216104972,0.9013841792194808
401.0,106.253,2.465,0.192,0.454,107448,0,7000,0.7366429878565037,0.9021958642815565
401.25,100.111,2.551,0.202,0.436,107448,0,7000,0.6566055397245573,0.9364893591833514
401.5,93.16,3.008,0.211,0.412,107448,0,7000,0.5660258748002394,1.1012787305501526
401.75,89.612,3.469,0.238,0.384,107448,0,7000,0.5197912824895676,1.2438692506585802
402.0,84.705,3.332,0.248,0.347,107448,0,7000,0.45584732970815095,1.2035757255005728
402.25,84.182,3.026,0.272,0.384,107448,0,7000,0.44903202762853395,1.1072449200533672
402.5,87.862,2.703,0.236,0.434,107448,0,7000,0.4969867344220153,0.9943659668805118
402.75,91.914,2.409,0.224,0.495,107448,0,7000,0.5497890365761422,0.87921587472416
403.0,95.47,2.116,0.23,0.517,107448,0,7000,0.5961278782494085,0.7495322398828066
403.25,94.825,1.418,0.259,0.535,107448,0,7000,0.5877227733902249,0.3492544802712469
403.5,90.412,1.103,0.293,0.514,107448,0,7000,0.5302162187490203,0.09804280641340476
403.75,82.969,2.896,0.304,0.456,107448,0,7000,0.433225218025139,1.0633339275561822
404.0,75.034,3.26,0.297,0.376,107448,0,7000,0.3298228815016948,1.1817302628585742
404.25,70.311,3.662,0.292,0.368,107448,0,7000,0.2682766640599522,1.2980121769968156
404.5,74.796,3.978,0.273,0.373,107448,0,7000,0.3267214629645077,1.380781694254664
404.75,75.504,4.102,0.238,0.385,107448,0,7000,0.33594753155412316,1.4114770974824198
405.0,75.416,4.029,0.216,0.398,107448,0,7000,0.33480078856558326,1.3935206882115903
405.25,74.465,3.82,0.227,0.404,107448,0,7000,0.3224081455871592,1.3402530404161044
405.5,72.896,3.703,0.235,0.404,107448,0,7000,0.30196223934830796,1.3091460024409267
405.75,73.301,3.685,0.238,0.408,107448,0,7000,0.3072398633296558,1.3042732393418242
406.0,75.001,3.765,0.253,0.42,107448,0,7000,0.3293928528809924,1.3257505172908264
406.25,78.622,3.868,0.252,0.439,107448,0,7000,0.37657872062533915,1.3527401629031144
406.5,78.657,3.943,0.27,0.429,107448,0,7000,0.37703481158669017,1.371944391032269
406.75,76.898,4.058,0.251,0.405,107448,0,7000,0.35411298298621896,1.4006927056686989
407.0,78.416,4.061,0.229,0.413,107448,0,7000,0.3738942995385301,1.4014317111488017
407.25,82.22,3.843,0.214,0.428,107448,0,7000,0.42346487145222667,1.346255913713071
407.5,86.95,3.55,0.198,0.443,107448,0,7000,0.4851023070862395,1.2669504203847655
407.75,91.128,3.194,0.182,0.474,107448,0,7000,0.5395465367012301,1.1612771806583015
408.0,97.835,2.928,0.182,0.493,107448,0,7000,0.6269465960664148,1.0743230113937794
408.25,103.805,2.952,0.196,0.489,107448,0,7000,0.7047426829025791,1.0824862942663638
408.5,101.426,3.201,0.223,0.454,107448,0,7000,0.6737415287010322,1.163466385006589
408.75,96.148,3.789,0.273,0.426,107448,0,7000,0.6049630117292945,1.3321047712517724
409.0,90.126,4.493,0.307,0.386,107448,0,7000,0.5264893040362659,1.502522855769944
409.25,85.467,5.095,0.335,0.368,107448,0,7000,0.46577708149527947,1.6282616293812997
409.5,79.508,5.546,0.329,0.376,107448,0,7000,0.3881243375326827,1.713078750293295
409.75,85.598,5.518,0.313,0.392,107448,0,7000,0.4674841648077648,1.7080172880442677
410.0,99.29,4.566,0.269,0.407,107448,0,7000,0.6459069488882941,1.51863973820595
410.25,108.716,4.171,0.252,0.426,107448,0,7000,0.768738760365293,1.4281582127185273
410.5,120.555,3.852,0.238,0.443,107448,0,7000,0.9230147858348655,1.3485950899865073
410.75,126.213,3.679,0.254,0.458,107448,0,7000,0.996745147529843,1.3026436942488697
411.0,113.086,3.737,0.268,0.461,107448,0,7000,0.8256849746825522,1.3182858264430366
411.25,99.279,3.789,0.273,0.402,107448,0,7000,0.6457636060147266,1.3321047712517724
411.5,82.134,3.849,0.253,0.382,107448,0,7000,0.42234419080433555,1.3478159723756569
411.75,83.774,3.852,0.216,0.38,107448,0,7000,0.4437153101362132,1.3485950899865073
412.0,88.508,3.77,0.194,0.387,107448,0,7000,0.5054048704515232,1.3270776539762954
412.25,90.767,3.601,0.194,0.398,107448,0,7000,0.5348422842141521,1.2812143616692695
412.5,93.15,3.478,0.215,0.408,107448,0,7000,0.5658955630969964,1.2464602911435991
412.75,93.679,3.341,0.255,0.414,107448,0,7000,0.5727890521985592,1.2062731564859739
413.0,91.18,3.257,0.247,0.423,107448,0,7000,0.5402241575580946,1.1808095965994845
413.25,92.76,3.272,0.258,0.445,107448,0,7000,0.5608134066705133,1.1854044749705492
413.5,101.568,3.387,0.24,0.463,107448,0,7000,0.675591954887085,1.2199475262965847
413.75,108.092,3.551,0.243,0.463,107448,0,7000,0.76060731008292,1.2672320700651243
414.0,111.03,3.722,0.224,0.422,107448,0,7000,0.7988928884957593,1.3142638449440156
414.25,104.33,4.006,0.216,0.396,107448,0,7000,0.7115840473228447,1.3877957334961275
414.5,94.044,4.32,0.206,0.375,107448,0,7000,0.5775454293669344,1.4632577170681547
414.75,89.319,4.462,0.203,0.377,107448,0,7000,0.5159731495845432,1.4955993371552967
415.0,83.486,4.866,0.225,0.386,107448,0,7000,0.4399623330828103,1.5822742994352568
415.25,75.548,5.642,0.27,0.39,107448,0,7000,0.336520903048393,1.730240384999361
415.5,62.794,6.47,0.299,0.371,107448,0,7000,0.1703213567320717,1.8671776541066687
415.75,51.026,7.229,0.306,0.362,107448,0,7000,0.0169705443555257,1.978102097334398
416.0,43.953,7.838,0.307,0.358,107448,0,7000,-0.07519892334835859,2.058984975612298
416.25,40.529,7.641,0.311,0.355,107448,0,7000,-0.11981765053881523,2.033529793393797
416.5,42.291,5.901,0.311,0.349,107448,0,7000,-0.09685672842737121,1.7751235227016249
416.75,46.16,4.703,0.305,0.347,107448,0,7000,-0.04643913044259413,1.5482027292630105
417.0,51.508,3.742,0.298,0.348,107448,0,7000,0.02325156845184581,1.319622900216045
417.25,59.824,3.056,0.286,0.353,107448,0,7000,0.13161878086885434,1.117110143550229
417.5,70.487,2.639,0.304,0.37,107448,0,7000,0.2705701500370316,0.9704038468281416
417.75,74.412,2.507,0.32,0.421,107448,0,7000,0.32171749355997054,0.9190908079994735
418.0,70.619,2.595,0.311,0.392,107448,0,7000,0.27229026451984134,0.9535903701749743
418.25,76.647,2.814,0.292,0.378,107448,0,7000,0.3508421592348159,1.0346105123461533
418.5,88.547,3.006,0.277,0.367,107448,0,7000,0.5059130860941715,1.1006136180052226
418.75,88.026,3.036,0.282,0.377,107448,0,7000,0.49912384635520307,1.1105441533356006
419.0,80.83,2.999,0.283,0.38,107448,0,7000,0.405351544701428,1.0982822342061278
419.25,74.066,2.897,0.269,0.361,107448,0,7000,0.31720870862775724,1.0636791706279938
419.5,74.288,2.788,0.248,0.352,107448,0,7000,0.32010162843975526,1.0253280796924187
419.75,75.621,2.672,0.251,0.348,107448,0,7000,0.33747217848206795,0.9828309981823662
