DEPT,GR,ILD,DPHI,NPHI,SitID,Pick,Formation
300.0,89.06,3.823,0.194,0.507,107925,0,7000
300.25,85.927,3.748,0.178,0.507,107925,0,7000
300.5,95.16,3.742,0.224,0.513,107925,0,7000
300.75,101.302,3.669,0.238,0.517,107925,0,7000
301.0,103.115,3.666,0.265,0.52,107925,0,7000
301.25,104.3,3.592,0.268,0.523,107925,0,7000
301.5,104.887,3.59,0.266,0.519,107925,0,7000
301.75,105.463,3.584,0.267,0.517,107925,0,7000
302.0,106.04,3.58,0.27,0.521,107925,0,7000
302.25,105.998,3.576,0.269,0.526,107925,0,7000
302.5,104.72,3.571,0.266,0.533,107925,0,7000
302.75,102.195,3.569,0.263,0.54,107925,0,7000
303.0,102.153,3.631,0.26,0.545,107925,0,7000
303.25,104.584,3.628,0.257,0.531,107925,0,7000
303.5,105.161,3.623,0.256,0.515,107925,0,7000
303.75,104.501,3.62,0.253,0.513,107925,0,7000
304.0,101.368,3.615,0.245,0.518,107925,0,7000
304.25,99.481,3.61,0.234,0.524,107925,0,7000
304.5,95.73,3.608,0.222,0.527,107925,0,7000
304.75,91.947,3.601,0.199,0.525,107925,0,7000
305.0,91.926,3.598,0.2,0.52,107925,0,7000
305.25,94.965,3.595,0.211,0.526,107925,0,7000
305.5,98.015,3.592,0.222,0.531,107925,0,7000
305.75,100.447,3.656,0.232,0.529,107925,0,7000
306.0,102.26,3.721,0.244,0.522,107925,0,7000
306.25,102.847,3.716,0.258,0.517,107925,0,7000
306.5,103.403,3.712,0.271,0.52,107925,0,7000
306.75,103.372,3.778,0.271,0.524,107925,0,7000
307.0,102.701,3.845,0.268,0.525,107925,0,7000
307.25,102.041,3.988,0.267,0.52,107925,0,7000
307.5,102.01,4.058,0.264,0.516,107925,0,7000
307.75,101.979,4.053,0.263,0.518,107925,0,7000
308.0,101.927,4.124,0.261,0.52,107925,0,7000
308.25,101.874,4.044,0.256,0.516,107925,0,7000
308.5,101.843,4.041,0.254,0.507,107925,0,7000
308.75,101.812,3.887,0.255,0.497,107925,0,7000
309.0,101.141,3.737,0.255,0.492,107925,0,7000
309.25,101.11,3.735,0.255,0.497,107925,0,7000
