DEPT,GR,ILD,DPHI,SitID,Pick,Formation
155.0,105.85,3.233,0.293,111727,0,7000
155.25,110.704,3.297,0.285,111727,0,7000
155.5,113.139,3.301,0.274,111727,0,7000
155.75,112.547,3.367,0.276,111727,0,7000
156.0,109.541,3.433,0.28,111727,0,7000
156.25,107.74,3.567,0.276,111727,0,7000
156.5,107.754,3.777,0.266,111727,0,7000
156.75,111.399,3.925,0.263,111727,0,7000
157.0,112.622,4.003,0.265,111727,0,7000
157.25,109.614,4.083,0.263,111727,0,7000
157.5,109.629,4.164,0.252,111727,0,7000
157.75,107.222,4.091,0.248,111727,0,7000
158.0,106.028,3.946,0.264,111727,0,7000
158.25,112.699,3.736,0.275,111727,0,7000
158.5,113.316,3.407,0.27,111727,0,7000
158.75,112.125,3.286,0.26,111727,0,7000
159.0,111.532,3.416,0.261,111727,0,7000
159.25,110.943,3.685,0.267,111727,0,7000
159.5,108.537,3.756,0.267,111727,0,7000
159.75,115.207,4.051,0.259,111727,0,7000
160.0,118.853,4.132,0.264,111727,0,7000
160.25,119.471,4.06,0.266,111727,0,7000
160.5,118.878,3.844,0.248,111727,0,7000
160.75,111.027,3.994,0.201,111727,0,7000
161.0,84.429,4.308,0.164,111727,0,7000
161.25,73.556,4.822,0.204,111727,0,7000
161.5,92.926,5.105,0.243,111727,0,7000
161.75,103.829,5.017,0.262,111727,0,7000
162.0,102.637,4.751,0.266,111727,0,7000
162.25,110.514,4.497,0.256,111727,0,7000
162.5,117.181,4.337,0.254,111727,0,7000
162.75,117.197,4.262,0.263,111727,0,7000
163.0,108.136,4.347,0.274,111727,0,7000
163.25,102.106,4.689,0.283,111727,0,7000
163.5,104.541,5.347,0.294,111727,0,7000
163.75,108.181,6.329,0.297,111727,0,7000
164.0,111.224,7.353,0.306,111727,0,7000
164.25,113.051,8.231,0.28,111727,0,7000
164.5,116.696,8.395,0.261,111727,0,7000
164.75,120.338,8.25,0.25,111727,0,7000
165.0,125.795,7.96,0.263,111727,0,7000
165.25,126.415,8.114,0.286,111727,0,7000
165.5,116.751,9.256,0.305,111727,0,7000
165.75,108.904,10.554,0.307,111727,0,7000
166.0,116.782,12.494,0.285,111727,0,7000
166.25,127.08,13.731,0.28,111727,0,7000
166.5,130.119,13.745,0.279,111727,0,7000
166.75,130.132,13.256,0.274,111727,0,7000
167.0,131.963,12.552,0.252,111727,0,7000
167.25,127.137,11.881,0.237,111727,0,7000
167.5,124.128,11.041,0.233,111727,0,7000
167.75,128.38,10.652,0.257,111727,0,7000
168.0,112.062,11.066,0.297,111727,0,7000
168.25,83.648,12.621,0.314,111727,0,7000
168.5,79.433,14.665,0.312,111727,0,7000
168.75,83.073,16.112,0.304,111727,0,7000
169.0,87.93,17.056,0.301,111727,0,7000
169.25,89.155,17.397,0.309,111727,0,7000
169.5,88.563,17.093,0.317,111727,0,7000
169.75,84.948,16.8,0.323,111727,0,7000
170.0,79.521,17.46,0.331,111727,0,7000
170.25,79.536,18.834,0.344,111727,0,7000
170.5,78.942,19.2,0.349,111727,0,7000
170.75,78.353,19.591,0.349,111727,0,7000
171.0,82.601,19.603,0.349,111727,0,7000
171.25,82.617,19.625,0.343,111727,0,7000
171.5,78.395,20.394,0.249,111727,0,7000
171.75,68.733,21.593,0.207,111727,0,7000
172.0,60.885,22.436,0.206,111727,0,7000
172.25,69.974,22.886,0.241,111727,0,7000
172.5,76.035,22.905,0.322,111727,0,7000
172.75,78.47,22.509,0.339,111727,0,7000
173.0,73.042,22.117,0.34,111727,0,7000
173.25,68.825,20.557,0.341,111727,0,7000
173.5,70.047,20.201,0.342,111727,0,7000
173.75,77.924,19.847,0.336,111727,0,7000
174.0,74.915,19.145,0.34,111727,0,7000
174.25,67.671,18.463,0.35,111727,0,7000
174.5,70.106,18.146,0.359,111727,0,7000
174.75,78.591,19.573,0.363,111727,0,7000
175.0,82.232,19.96,0.369,111727,0,7000
175.25,88.297,20.364,0.371,111727,0,7000
175.5,90.732,20.773,0.369,111727,0,7000
175.75,90.139,20.407,0.36,111727,0,7000
176.0,88.342,20.057,0.355,111727,0,7000
176.25,88.354,20.075,0.352,111727,0,7000
176.5,90.789,19.73,0.347,111727,0,7000
176.75,96.248,19.745,0.349,111727,0,7000
177.0,102.313,19.403,0.349,111727,0,7000
177.25,105.352,19.075,0.341,111727,0,7000
177.5,105.972,18.735,0.342,111727,0,7000
177.75,107.798,18.078,0.348,111727,0,7000
178.0,112.652,17.758,0.342,111727,0,7000
178.25,116.901,17.452,0.306,111727,0,7000
178.5,115.706,17.148,0.287,111727,0,7000
178.75,99.993,17.491,0.278,111727,0,7000
179.0,83.073,17.838,0.278,111727,0,7000
179.25,74.017,18.189,0.275,111727,0,7000
179.5,77.055,19.623,0.275,111727,0,7000
179.75,80.701,20.397,0.286,111727,0,7000
180.0,82.528,20.416,0.294,111727,0,7000
180.25,92.221,19.693,0.304,111727,0,7000
180.5,104.937,18.985,0.305,111727,0,7000
180.75,120.072,16.383,0.295,111727,0,7000
181.0,130.369,14.13,0.251,111727,0,7000
181.25,132.803,11.962,0.2,111727,0,7000
181.5,115.883,9.758,0.186,111727,0,7000
181.75,115.898,7.668,0.194,111727,0,7000
182.0,128.616,4.154,0.214,111727,0,7000
182.25,134.074,3.859,0.242,111727,0,7000
182.5,138.932,3.587,0.257,111727,0,7000
182.75,140.759,3.658,0.282,111727,0,7000
183.0,134.117,5.62,0.299,111727,0,7000
183.25,109.938,8.164,0.323,111727,0,7000
183.5,59.144,11.862,0.344,111727,0,7000
183.75,44.644,15.699,0.353,111727,0,7000
184.0,44.053,19.649,0.347,111727,0,7000
184.25,47.094,22.409,0.333,111727,0,7000
184.5,51.34,23.727,0.328,111727,0,7000
184.75,58.011,23.31,0.314,111727,0,7000
185.0,62.863,21.659,0.275,111727,0,7000
185.25,73.161,20.509,0.263,111727,0,7000
185.5,79.222,20.916,0.276,111727,0,7000
185.75,71.376,22.151,0.331,111727,0,7000
186.0,69.575,22.587,0.332,111727,0,7000
186.25,79.874,22.192,0.313,111727,0,7000
186.5,80.494,20.245,0.268,111727,0,7000
186.75,78.694,18.471,0.25,111727,0,7000
187.0,84.153,18.484,0.253,111727,0,7000
187.25,87.193,18.516,0.282,111727,0,7000
187.5,87.206,18.532,0.31,111727,0,7000
187.75,80.569,18.894,0.324,111727,0,7000
188.0,75.138,19.645,0.338,111727,0,7000
188.25,73.341,20.026,0.344,111727,0,7000
188.5,75.169,20.049,0.347,111727,0,7000
188.75,81.23,19.34,0.336,111727,0,7000
189.0,95.763,17.97,0.296,111727,0,7000
189.25,112.106,15.215,0.265,111727,0,7000
189.5,129.661,11.52,0.253,111727,0,7000
189.75,138.751,8.404,0.241,111727,0,7000
190.0,136.952,6.856,0.211,111727,0,7000
190.25,133.341,6.253,0.202,111727,0,7000
190.5,135.768,6.145,0.203,111727,0,7000
190.75,146.671,6.267,0.188,111727,0,7000
191.0,145.481,7.149,0.188,111727,0,7000
191.25,140.652,8.0,0.203,111727,0,7000
191.5,133.41,9.471,0.247,111727,0,7000
191.75,126.773,11.637,0.284,111727,0,7000
192.0,137.068,14.031,0.313,111727,0,7000
192.25,150.391,16.922,0.341,111727,0,7000
192.5,147.381,18.607,0.351,111727,0,7000
192.75,131.669,17.94,0.321,111727,0,7000
193.0,119.589,15.767,0.279,111727,0,7000
193.25,117.787,14.376,0.271,111727,0,7000
193.5,117.801,12.639,0.274,111727,0,7000
193.75,117.214,12.422,0.284,111727,0,7000
194.0,112.995,12.43,0.295,111727,0,7000
194.25,108.171,13.16,0.308,111727,0,7000
194.5,108.183,14.73,0.313,111727,0,7000
194.75,102.755,16.183,0.302,111727,0,7000
195.0,87.044,19.165,0.306,111727,0,7000
195.25,55.0,20.663,0.324,111727,0,7000
195.5,30.215,22.702,0.326,111727,0,7000
195.75,38.7,23.588,0.318,111727,0,7000
196.0,59.883,19.979,0.297,111727,0,7000
196.25,72.603,17.882,0.283,111727,0,7000
196.5,76.246,16.313,0.272,111727,0,7000
196.75,76.864,15.449,0.264,111727,0,7000
197.0,76.273,15.178,0.251,111727,0,7000
197.25,85.362,15.19,0.256,111727,0,7000
197.5,89.61,15.218,0.267,111727,0,7000
197.75,89.021,14.947,0.286,111727,0,7000
198.0,82.384,14.157,0.307,111727,0,7000
198.25,87.841,13.648,0.312,111727,0,7000
198.5,98.139,12.452,0.301,111727,0,7000
198.75,104.201,11.571,0.273,111727,0,7000
199.0,111.475,10.749,0.266,111727,0,7000
199.25,120.56,9.447,0.264,111727,0,7000
199.5,129.044,8.0,0.244,111727,0,7000
199.75,130.269,7.297,0.229,111727,0,7000
200.0,127.26,7.873,0.222,111727,0,7000
200.25,120.619,8.33,0.242,111727,0,7000
200.5,107.328,10.045,0.297,111727,0,7000
200.75,99.482,12.574,0.315,111727,0,7000
201.0,97.077,14.074,0.319,111727,0,7000
201.25,100.721,14.627,0.305,111727,0,7000
201.5,109.807,13.344,0.271,111727,0,7000
201.75,112.239,12.169,0.262,111727,0,7000
202.0,106.209,11.098,0.258,111727,0,7000
202.25,114.086,9.227,0.253,111727,0,7000
202.5,124.383,8.732,0.243,111727,0,7000
202.75,131.053,8.27,0.243,111727,0,7000
203.0,131.669,8.124,0.246,111727,0,7000
203.25,129.264,8.441,0.263,111727,0,7000
203.5,129.279,9.998,0.284,111727,0,7000
203.75,111.754,10.579,0.293,111727,0,7000
204.0,105.719,12.067,0.278,111727,0,7000
204.25,102.107,12.772,0.193,111727,0,7000
204.5,93.652,13.521,0.127,111727,0,7000
204.75,89.432,13.535,0.101,111727,0,7000
205.0,94.89,13.056,0.146,111727,0,7000
205.25,102.164,13.57,0.305,111727,0,7000
205.5,99.157,13.835,0.313,111727,0,7000
205.75,102.195,14.117,0.314,111727,0,7000
206.0,105.234,13.364,0.306,111727,0,7000
206.25,107.67,12.653,0.291,111727,0,7000
206.5,111.916,11.978,0.267,111727,0,7000
206.75,119.189,11.552,0.251,111727,0,7000
207.0,123.441,10.94,0.241,111727,0,7000
207.25,121.641,10.947,0.234,111727,0,7000
207.5,119.233,10.959,0.236,111727,0,7000
207.75,116.226,11.177,0.245,111727,0,7000
208.0,111.401,11.193,0.262,111727,0,7000
208.25,105.97,10.995,0.267,111727,0,7000
208.5,98.726,10.805,0.267,111727,0,7000
208.75,102.371,10.041,0.267,111727,0,7000
209.0,107.83,9.506,0.271,111727,0,7000
209.25,95.746,10.253,0.283,111727,0,7000
209.5,72.778,13.319,0.298,111727,0,7000
209.75,61.303,17.63,0.297,111727,0,7000
210.0,55.268,20.87,0.321,111727,0,7000
210.25,53.473,23.806,0.339,111727,0,7000
210.5,54.092,25.196,0.345,111727,0,7000
210.75,54.101,26.672,0.348,111727,0,7000
211.0,57.746,27.714,0.347,111727,0,7000
211.25,60.787,28.274,0.339,111727,0,7000
211.5,61.406,28.841,0.334,111727,0,7000
211.75,60.21,29.416,0.334,111727,0,7000
212.0,60.223,29.448,0.339,111727,0,7000
212.25,63.872,28.942,0.343,111727,0,7000
212.5,65.092,28.961,0.344,111727,0,7000
212.75,63.896,28.997,0.343,111727,0,7000
213.0,60.282,27.967,0.344,111727,0,7000
213.25,61.508,26.971,0.349,111727,0,7000
213.5,63.942,27.006,0.354,111727,0,7000
213.75,64.565,27.542,0.347,111727,0,7000
214.0,62.765,28.093,0.341,111727,0,7000
214.25,60.363,28.651,0.341,111727,0,7000
214.5,61.585,28.68,0.352,111727,0,7000
214.75,63.411,28.712,0.361,111727,0,7000
215.0,62.22,28.216,0.362,111727,0,7000
215.25,61.021,28.252,0.353,111727,0,7000
215.5,61.645,28.279,0.357,111727,0,7000
215.75,61.66,29.4,0.369,111727,0,7000
216.0,61.675,29.425,0.374,111727,0,7000
216.25,61.083,29.453,0.369,111727,0,7000
216.5,61.702,28.945,0.368,111727,0,7000
216.75,61.109,27.92,0.375,111727,0,7000
217.0,59.914,26.935,0.379,111727,0,7000
217.25,64.167,26.456,0.375,111727,0,7000
217.5,65.992,25.53,0.363,111727,0,7000
217.75,64.192,25.547,0.356,111727,0,7000
218.0,60.578,26.066,0.353,111727,0,7000
218.25,64.224,26.086,0.359,111727,0,7000
218.5,65.448,26.613,0.366,111727,0,7000
218.75,62.437,26.634,0.37,111727,0,7000
219.0,58.221,26.674,0.375,111727,0,7000
219.25,61.862,26.696,0.366,111727,0,7000
219.5,71.556,26.235,0.359,111727,0,7000
219.75,80.039,25.308,0.354,111727,0,7000
220.0,86.101,24.872,0.354,111727,0,7000
220.25,87.325,24.432,0.364,111727,0,7000
220.5,80.685,23.571,0.366,111727,0,7000
220.75,75.865,23.153,0.364,111727,0,7000
221.0,75.876,22.333,0.36,111727,0,7000
221.25,71.053,21.156,0.361,111727,0,7000
221.5,71.674,21.169,0.362,111727,0,7000
221.75,75.318,20.8,0.365,111727,0,7000
222.0,72.306,20.827,0.362,111727,0,7000
222.25,65.669,21.249,0.36,111727,0,7000
222.5,62.659,21.261,0.361,111727,0,7000
222.75,62.07,20.511,0.364,111727,0,7000
223.0,63.897,19.783,0.366,111727,0,7000
223.25,66.332,19.81,0.368,111727,0,7000
223.5,67.557,19.824,0.37,111727,0,7000
223.75,66.968,20.225,0.366,111727,0,7000
224.0,65.174,20.245,0.366,111727,0,7000
224.25,63.372,20.644,0.368,111727,0,7000
